k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0299287295696783,-0.0890453624261087,0.0497654726358639,-0.0499716395385469,1.081071064472396,-0.4912127427477009,0.1999161921734798,-4.7563859917048665,-0.6946587461523812,-0.6658289529239166,0.0199817505991038,-0.0150031601622114,-0.0507560545075883,0.015810814322413,-0.309866935456271,-0.2547295510218963,-0.0368515678010296
