,k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0,0.2931,-0.2753,-0.1385,0.0288463281231448,-0.0820582570030271,0.0489724906513379,-0.049901052477421,0.3826059386665118,-0.4797502956025021,0.1937307095366117,-2.280786562074496,0.6426385172677369,-0.628092840243145,0.0121950592829779,-0.0129032825696272,-0.0445832510160361,-0.2670904013202719,-0.5735230531272486,-0.2464871585777122,-0.0347770359813279
