k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0304099025491302,-0.0851418749522095,0.0481064654717149,-0.0499600831708921,0.3699548750549891,-0.4994636569830395,0.1986471144029093,-5.697690010292396,-2.298924838658114,-1.197972516993191,-0.0202901983595731,-0.0902063741941496,-0.063188435002284,-0.4988525015207667,-0.3722920693522793,-0.2215052338615813,-0.0318304710043294
