,k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0,0.2931,-0.2753,-0.1385,0.0260353947884622,-0.0867403604482547,0.0493530602712382,-0.0498789535702879,0.2327838952442394,-0.4980356850745268,0.1976743705123105,-0.2675010820101962,-0.0459226323385202,-0.5032559707139225,0.035525496909967,-0.0565797398680223,-0.044221054475442,0.0680493501681633,-0.9115797519605958,-0.2491472874277283,-0.0308781410504879
