k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0286470941238881,-0.088900535092903,0.0499502976209478,-0.0498869715425148,0.5486953992405937,-0.4879834288236613,0.1967530766053287,-4.42725884411785,-0.0267566758913337,-0.5679160796158985,0.0230970947529772,-0.0039988251080072,-0.0486250867517279,-0.2891597625049846,-0.1443519130987707,-0.1599163480247139,-0.0277654208548209
