time,xc,xc_ref,yc,yc_ref,x1,x1_ref,y1,y1_ref,x2,x2_ref,y2,y2_ref,psi,psi_ref,U,U_ref,u,u_ref,v,v_ref,r,r_ref,delta,delta_ref,delta_in,npm,npm_ref,npm_in,error
0.0,53.46146,53.46146,-4.91094,-4.91094,52.78647,52.78647,-4.89329,-4.89329,54.13645,54.13645,-4.92859,-4.92859,178.5021405963194,178.5021405963194,0.008170679286357603,0.008170679286357603,0.003197635871732,0.003197635871732,-0.0075189842952573,-0.0075189842952573,-0.0023532237923168,-0.0023532237923168,0.2899999999999968,0.2899999999999968,0.7853981591875394,20.6,20.6,7.697821130007932,0.0
1.0,53.42269030182934,53.46207,-4.892828574239829,-4.912335000000001,52.74770030182934,52.78666,-4.875178574239829,-4.89368,54.09768030182934,54.13748,-4.9104785742398285,-4.93099,179.75260267648488,178.41787789718506,0.0670315305590925,0.004386342439883936,0.0609570245239134,-0.0019097527251124,-0.027883099725202233,0.0039487775993151,0.05088934397897144,-0.0026219498365248,28.552110021056727,0.4999999999999972,-0.7853981329282393,12.444267485969283,20.6,15.659708192190793,0.043946117848440776
2.0,53.34338922328142,53.459465,-4.871599987917194,-4.905665,52.66839922328142,52.78378,-4.853949987917194,-4.88598,54.01837922328142,54.13515,-4.889249987917194,-4.92535,182.6261971775606,178.3312512668003,0.10003865698210206,0.009178779875341228,0.09945797407520933,0.0039430475573844,-0.010763098235994332,-0.0082886896407197,0.02683611283202677,-0.0003000550164777,-17.9416897702192,0.6999999999999996,-0.20283265704917208,14.476813662296724,20.6,30.916918559535763,0.12097111634197509
3.0,53.20527313914003,53.463705,-4.887997496658276,-4.90283,52.53028313914003,52.79219,-4.870347496658276,-4.88008,53.880263139140034,54.13522,-4.9056474966582755,-4.92558,181.37257987923505,178.05964031619737,0.19572429698526916,9.999999988961009e-05,0.19306465945144696,9.994266120623182e-05,0.03215645660321816,3.3859192161630736e-06,-0.07270885467939442,-5.039355706059032e-06,-13.946539557347846,0.9499999999999983,0.2826368188205865,24.86894196261385,20.6,44.64347303259985,0.2588571611196536
4.0,52.9085053366567,53.435475,-4.911018764550698,-4.896895000000001,52.2335153366567,52.75996,-4.893368764550698,-4.87324,53.5834953366567,54.11099,-4.9286687645506975,-4.92055,177.30039940049355,177.99445151659395,0.43174775765177836,0.3226717372189612,0.4316774738735477,0.3225746238058521,0.007790044126402302,-0.0079159381260431,-0.022884501108419854,0.0333742311704922,5.1058499518557525,0.9899999999999965,-0.029366583978362913,37.36882959438628,20.6,48.12860937132292,0.527158900910559
5.0,52.29578686525391,52.54662,-4.875633251114621,-4.86938,51.62079686525391,51.85563,-4.8579832511146215,-4.84531,52.97077686525391,53.23761,-4.893283251114621,-4.89345,178.3272865636915,178.00496098516462,0.8105658322143298,1.4215052761066402,0.8104248035350987,1.4211406756473717,-0.015119727788743284,0.0321936332144684,0.027191683963759868,0.0337378989916471,0.8147429813500068,1.2499999999999991,-0.06454287268173417,44.170307601350785,20.6,40.4086103544242,0.25091106917800926
6.0,51.30010450828561,51.199785,-4.847785680447854,-4.838045,50.625114508285606,50.50537,-4.830135680447854,-4.81754,51.97509450828561,51.8942,-4.865435680447853,-4.85855,178.67601118930656,178.30863579366903,1.164056185689114,1.3512533589224585,1.1640447507015685,1.3512445292078723,0.00515963227492543,0.004884903788408,-0.01673760619020261,-0.0057373396215419,-2.0378762550817573,0.7499999999999959,-0.1198330630455705,41.79246143445812,20.6,31.35147424805191,0.10079129227395284
7.0,50.01842367954476,49.86468,-4.814662231949141,-4.7972,49.34343367954476,49.1737,-4.797012231949141,-4.78104,50.69341367954476,50.55566,-4.832312231949141,-4.81336,176.5357224180947,178.66026362016623,1.373710312296724,1.4257953289301954,1.373430176235841,1.4257620742416164,0.027741180853558114,0.0097379491376477,-0.05445426871772713,-0.0072426047317081,-5.0897875019211405,-0.15999999999999845,0.7853981190500936,35.19249877894862,20.6,25.247117564353356,0.1547321832865018
8.0,48.6058132297475,48.502855,-4.7148638657397095,-4.777955,47.930823229747496,47.8082,-4.69721386573971,-4.76818,49.2808032297475,49.19751,-4.732513865739709,-4.78773,178.67348136159214,179.19380227277534,1.4275497574004212,1.4482402701205774,1.425827690093778,1.4482085992593787,-0.07009784601428523,0.0095777361684086,0.15044827117767864,-0.0194932689101312,26.572995347930377,-0.9699999999999945,-0.7853976464580592,28.905818850059504,20.6,22.703847588342587,0.12075134904003804
9.0,47.18757210375454,47.143895,-4.7221305241096365,-4.757325,46.51258210375454,46.44858,-4.704480524109637,-4.75145,47.86256210375454,47.83921,-4.739780524109636,-4.7632,184.1191544653048,179.51589611263606,1.4144972659280466,1.462340907585853,1.4144972448292832,1.4619762908865508,-0.00024431186250773167,0.0326535585291876,-0.022364737763357595,-0.0206162717262567,-18.66974775052662,-1.5699999999999956,-0.21551740359910007,24.98542530987288,20.6,22.570084674418787,0.05609225013834084
