k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0315882634497187,-0.0856570643579663,0.0496293369138356,-0.049633980243394,0.2600511396214841,-0.4978254889585266,0.1994856907374127,-5.708343754204563,-0.0258161106802439,-0.4286341595036849,0.0379315333952342,-0.0512494624085239,-0.0585923763401124,0.0799110017617977,-0.2211723121391035,-0.196343582178111,-0.0295874006503172
