k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0307844506916005,-0.062129814122568,0.04665624812957,-0.0499520152599976,0.3200812288826665,-0.4910252547501641,0.1947393722447803,-3.3575518391116925,-0.6149764698093789,-0.842272441820192,0.001765571848748,-0.0793350528467575,-0.0556233378476332,-0.4882232338518183,-0.7807765247222735,-0.2457310589165457,-0.0310083043734907
