time,u,v,r
29.011604641856746,0.7244919960020004,-0.2467483282190271,0.0880629179993713
30.012004801920767,0.7170928867565243,-0.2447271596547204,0.0876877374656589
31.012404961984792,0.7102484311423296,-0.2428246710443683,0.0873215514183242
32.01280512204882,0.7039641240413559,-0.2410801466545215,0.0870338300525194
33.01320528211284,0.6982357406062536,-0.2395210111792392,0.0868766095572316
34.01360544217687,0.6929517973417193,-0.2380744386200864,0.0867414491987102
35.01400560224089,0.6880328185395731,-0.2366928152815753,0.0865568329814868
36.01440576230492,0.6834423147364909,-0.2353649819387122,0.0863139177892316
37.01480592236894,0.679185851366523,-0.2341154184452811,0.0860653880046117
38.01520608243297,0.6753084658084592,-0.2330020544415257,0.0859215253400553
39.01560624249699,0.6717767022657711,-0.2320134058675391,0.0858687142339984
40.01600640256102,0.6684971898778612,-0.231080380453012,0.0857953889526557
41.01640656262505,0.6654238520804513,-0.2301743873496144,0.0856607462030311
42.01680672268908,0.6625476964157448,-0.2292999289566715,0.0854801275210217
43.0172068827531,0.6598968145324267,-0.2284946009211632,0.0853250192714178
44.017607042817126,0.6575158475473485,-0.2278108840389395,0.0852911674616626
45.01800720288115,0.6553391468756575,-0.2271996196734205,0.0852989612826842
46.018407362945176,0.6532965799773336,-0.226603819239504,0.0852580614866833
47.0188075230092,0.6513582052381325,-0.2260035736980202,0.0851404979525025
48.019207683073226,0.649531895655486,-0.2254141736379515,0.0849771360689486
49.01960784313725,0.6478633388385018,-0.2248861092764328,0.0848576767347922
50.02000800320128,0.6464077186232665,-0.2244791270409737,0.0848861179113577
51.0204081632653,0.6450873095713552,-0.2241270571578001,0.0849538375403662
52.02080832332933,0.6438237477300244,-0.2237597187018777,0.0849482790555859
53.02120848339335,0.6425888472572833,-0.2233548658872759,0.084836372019421
54.02160864345738,0.6414030865573507,-0.2229369611505428,0.0846622536710177
55.0220088035214,0.6403356082806541,-0.2225771751507046,0.084547268926264
56.02240896358544,0.6394588686792858,-0.2223503718286255,0.0846177613926446
57.02280912364946,0.6386685339595564,-0.2221609900905521,0.0847163507267585
58.02320928371349,0.6378851680941262,-0.221934760207617,0.0847234052665686
59.02360944377751,0.6370891381137054,-0.2216553689792991,0.0846147892609709
60.024009603841534,0.6363173346297543,-0.221361447801313,0.0844567007883148
61.02440976390556,0.6356631007581435,-0.2211465044835049,0.0844055582677165
62.02480992396959,0.6351460865573154,-0.2210332303694577,0.0844996264719441
63.02521008403361,0.6346539291947408,-0.2209151797150719,0.0845643609388502
64.02561024409763,0.6341459842649398,-0.2207545804628175,0.0845394037769061
65.02601040416167,0.6336284961106897,-0.2205592554705004,0.0844394479971808
66.02641056422569,0.6331545978230249,-0.2203826225112621,0.084354237513341
67.02681072428972,0.6327929240671418,-0.2202933983365183,0.0843983028336425
68.02721088435374,0.6324741425450348,-0.2202264058591283,0.0844644523828224
69.02761104441777,0.6321489053144055,-0.2201348241205307,0.084476661987879
70.02801120448179,0.6318070394061744,-0.2200099176061666,0.0844217114517754
71.02841136454582,0.6314722250475481,-0.2198759517462258,0.0843407002643562
72.02881152460984,0.6312012208877489,-0.2197894499534134,0.0843278086785043
73.02921168467387,0.6310009670706961,-0.2197588455716143,0.0843971686932817
74.02961184473789,0.6308072945474942,-0.2197224240240613,0.0844477486162521
75.03001200480192,0.6305901263776628,-0.2196513877568908,0.0844330712962175
76.03041216486594,0.6303505504157346,-0.2195475274357835,0.0843568562573726
77.03081232492997,0.6301208193112563,-0.2194432219459646,0.0842730196993039
78.03121248499399,0.6299623506530055,-0.2193995355964677,0.0842824816309195
79.03161264505802,0.6298733561050254,-0.2194163100314007,0.0843845306636144
80.03201280512204,0.6297770236573805,-0.2194183183233181,0.084456458152058
81.03241296518607,0.6296342350584261,-0.2193670899700757,0.0844361427411358
82.0328131252501,0.6294470449685303,-0.2192649472848439,0.0843280217638445
83.03321328531412,0.6292586809600752,-0.2191550053961072,0.0842030912412916
84.03361344537815,0.6291529005213771,-0.2191205547230492,0.0841978762332914
85.03401360544217,0.6291429330138933,-0.2191763674560877,0.0843355188069751
86.0344137655062,0.6291205363733132,-0.2192156738413387,0.0844420084844364
87.03481392557022,0.6290307144925141,-0.2191835663106292,0.0844288633618603
88.03521408563425,0.6288756786405305,-0.2190821020480784,0.08430015114603
89.03561424569827,0.6287148474625541,-0.2189703029900976,0.0841524891543265
90.0360144057623,0.6286601041435211,-0.2189594904241886,0.0841674033984173
91.03641456582632,0.6286845726838022,-0.2190243883252976,0.0843027785726418
92.03681472589037,0.6286782634689474,-0.2190564391484417,0.084381646107368
93.03721488595436,0.6286069626527595,-0.2190216038186631,0.0843490698389182
94.0376150460184,0.6284912219051154,-0.2189399833885184,0.0842384719881187
95.03801520608242,0.6284063584119656,-0.2188858190380789,0.0841716331603005
96.03841536614644,0.6284165244468704,-0.2189228234695094,0.0842525976401108
97.03881552621048,0.6284272277194223,-0.2189586803639087,0.0843297473126385
98.0392156862745,0.6283990989187335,-0.2189546360474197,0.0843398296830082
99.03961584633852,0.6283322023035635,-0.2189106942440116,0.0842831783578108
100.04001600640257,0.6282635927082542,-0.2188632292242394,0.0842197890023935
100.94037615046018,0.6282538431249503,-0.2188700846429487,0.0842434393391243
101.9407763105242,0.6282724920930828,-0.2189055604090566,0.0843142790136594
102.94117647058825,0.6282722750044843,-0.2189213385997352,0.08435165575844
103.94157663065224,0.6282359806675439,-0.2189004322183159,0.0843279045264821
104.94197679071628,0.6281745933304791,-0.2188536318845955,0.0842609228627519
105.9423769507803,0.6281272926813359,-0.2188195058348365,0.0842141709041665
106.94277711084432,0.6281443490133696,-0.2188478139596689,0.0842691833094141
107.94317727090836,0.6281831389668585,-0.2188971232596416,0.084357541842227
108.94357743097238,0.6281905907953395,-0.2189147640903664,0.0843933664213957
109.9439775910364,0.6281483054670299,-0.2188823684320579,0.0843468787569077
110.94437775110045,0.6280717355031569,-0.2188151365371611,0.0842431198516451
111.94477791116446,0.6280101849779572,-0.2187618369303521,0.0841619500013843
112.94517807122848,0.6280371189317387,-0.2187954979164051,0.0842225191302123
113.94557823129252,0.6281150746843053,-0.2188802893332866,0.0843650343267471
114.94597839135652,0.6281529523872801,-0.2189251008326678,0.0844417615000006
115.94637855142057,0.6281127749145563,-0.2188915487792779,0.0843909042379883
116.94677871148458,0.6280104069140471,-0.2187950921593678,0.0842379750475535
117.94717887154862,0.6279155548076851,-0.2187050325807102,0.0840957953543681
118.94757903161263,0.6279411283458278,-0.2187340399229143,0.0841473391817357
119.94797919167668,0.6280347862796744,-0.2188314635896626,0.0843088206658399
120.94837935174068,0.6280816678523664,-0.2188828717699053,0.0843944672742016
121.94877951180472,0.6280445346354211,-0.2188506199485266,0.0843437698170318
122.94917967186872,0.6279508893817966,-0.218761501973514,0.0842008748737391
123.94957983193277,0.6278929760258921,-0.2187067500559579,0.0841145847929289
124.94997999199678,0.6279510154602,-0.2187662823002577,0.0842146617573559
125.95038015206082,0.6280062399590002,-0.2188233773945876,0.0843099676447794
126.95078031212483,0.6280115760416428,-0.2188314419509122,0.0843245068071232
127.95118047218888,0.6279689571349995,-0.2187921066045452,0.084261280893525
128.9515806322529,0.6279252157279397,-0.218751183167128,0.0841956781469346
129.95198079231693,0.6279490329953951,-0.2187761630216152,0.0842384207091627
130.9523809523809,0.6279878172060105,-0.2188159075467443,0.0843050628931725
131.95278111244497,0.6279995413483512,-0.2188290625753293,0.0843277663128106
132.953181272509,0.6279765023402742,-0.2188079435656846,0.0842940485297007
133.95358143257303,0.6279388818727057,-0.2187722903749978,0.0842364638858965
134.95398159263704,0.6279343069382582,-0.2187688434129823,0.0842318989828056
135.95438175270107,0.6279751189440246,-0.2188101237527663,0.0843005456630335
136.9547819127651,0.6280079575617162,-0.2188436538312644,0.0843562153312155
137.95518207282913,0.6280047436439946,-0.2188415669571185,0.084353396528045
138.95558223289314,0.6279646031361312,-0.2188028869422249,0.0842906124316848
139.95598239295717,0.6279138670760076,-0.2187535281017353,0.0842104208577678
140.9563825530212,0.6279060523732833,-0.2187462787040146,0.0841993844637269
141.95678271308523,0.627972827083392,-0.2188133497185744,0.0843092786955111
142.95718287314926,0.6280382030402425,-0.2188795632942163,0.084417181403555
143.95758303321327,0.628045716019596,-0.2188881955246832,0.0844312672120863
144.9579831932773,0.6279838990932964,-0.2188274749801195,0.0843327166393502
145.95838335334133,0.6278862826292713,-0.2187305827070714,0.0841757160976102
146.95878351340536,0.6278313942915309,-0.2186756522284865,0.0840874578931475
147.95918367346937,0.627894490221423,-0.2187378878359555,0.0841900339244598
148.9595838335334,0.6279636671939324,-0.2188067971098354,0.0843027588565783
149.95998399359743,0.6279792520852479,-0.2188232199423692,0.0843292212965526
150.9603841536615,0.627938644740613,-0.2187842453982404,0.0842650440714993
151.96078431372547,0.6278895315372514,-0.218736487435744,0.084186902713162
152.9611844737895,0.627911083902059,-0.2187577061321091,0.0842223023506331
153.96158463385353,0.627951738858609,-0.2187977954648113,0.0842884808300672
154.96198479391757,0.6279665209464593,-0.2188126157148952,0.0843129273541174
155.96238495398157,0.6279491539371388,-0.2187959042821435,0.084285464803376
156.9627851140456,0.6279204719274086,-0.2187679934419016,0.0842396588240914
157.96318527410963,0.6279258295979152,-0.2187733014947709,0.0842486598521657
158.96358543417367,0.6279610503284414,-0.2188080488874231,0.0843059328503922
159.9639855942377,0.6279838575537374,-0.2188306776011303,0.0843431705108396
160.9643857543017,0.6279761743903777,-0.2188232910693401,0.0843310806573147
161.9647859143657,0.6279418276728989,-0.218789585573516,0.0842758082617975
162.96518607442977,0.6279065479537992,-0.2187548502431383,0.0842189354444413
163.9655862344938,0.6279173472713614,-0.2187654366152758,0.0842365200540894
164.9659863945578,0.6279836430070983,-0.2188315520135922,0.0843443295951412
165.96638655462183,0.6280363180529159,-0.2188844545992988,0.084430286679858
166.96678671468587,0.6280324898419946,-0.2188811129280621,0.0844246262925567
167.9671868747499,0.6279674807579575,-0.2188166210034291,0.0843195853386639
168.9675870348139,0.6278748181348707,-0.2187241982768275,0.0841694026447158
169.96798719487794,0.6278262342572429,-0.2186751896475655,0.0840903189583582
170.96838735494197,0.6278883609574022,-0.2187361234628825,0.0841904618734196
171.968787515006,0.6279555451762595,-0.2188026880220679,0.0842991441022341
172.96918767507,0.6279710849106108,-0.2188187201780211,0.0843247600482193
173.96958783513404,0.6279330478222046,-0.2187819943499596,0.0842640211591852
174.96998799519807,0.6278878833177316,-0.2187378923210576,0.0841916092347874
175.9703881552621,0.6279101277145448,-0.2187595734746085,0.0842275516827265
176.97078831532613,0.6279478639418749,-0.2187965693239451,0.0842884873182432
177.97118847539014,0.6279609137841631,-0.2188094682633969,0.0843096357126625
178.97158863545417,0.6279445520191577,-0.2187935459255863,0.0842833276323235
179.9719887955182,0.6279192205139967,-0.2187687518351688,0.0842425004513903
180.97238895558223,0.6279271378351352,-0.2187764268444847,0.0842552547553923
181.97278911564624,0.6279610232154854,-0.2188097277919139,0.0843100297216265
182.97318927571027,0.6279820339401755,-0.2188304505717588,0.0843440388728753
183.9735894357743,0.62797360301795,-0.2188221956804845,0.0843304322389839
184.97398959583836,0.6279398117586886,-0.2187889172025312,0.0842757696680658
185.97438975590237,0.6279053897734059,-0.2187549228103141,0.0842200208265023
186.9747899159664,0.6279155720254489,-0.2187648163856052,0.0842363786836171
187.9751900760304,0.6279848894042686,-0.2188339628696462,0.0843489422440064
188.97559023609443,0.6280426906284788,-0.2188920166996364,0.0844431024983116
189.97599039615844,0.6280421371212257,-0.2188919072684298,0.0844426200382199
190.97639055622247,0.6279757994018379,-0.2188259526713346,0.0843352427575878
191.9767907162865,0.6278756570858264,-0.2187258597061133,0.08417270585244
192.97719087635053,0.6278130988848849,-0.2186627238729824,0.0840707318209703
193.97759103641457,0.627869428562055,-0.2187177307671121,0.0841612494949322
194.97799119647857,0.6279435309993118,-0.2187910065101092,0.0842808899190228
195.9783913565426,0.6279668862579576,-0.2188147442166145,0.0843190051651524
196.97879151660663,0.6279338182916665,-0.2187830238472938,0.0842662768463753
197.97919167667067,0.6278889651665917,-0.2187393595931285,0.0841943989670755
198.97959183673467,0.6279087088513099,-0.2187585834683282,0.0842262500559981
199.9799919967987,0.6279443566628705,-0.2187934653413793,0.084283716430759
200.98039215686276,0.6279569557990298,-0.2188058655926012,0.0843040431204927
201.9807923169268,0.6279427605096461,-0.2187920377385673,0.0842811512166287
202.9811924769908,0.6279214540851508,-0.2187711789387907,0.0842467533288865
203.9815926370548,0.6279315200880726,-0.2187809491874437,0.0842629212960484
204.98199279711883,0.6279622189444506,-0.2188110826677324,0.084312488641313
205.98239295718287,0.6279797982488227,-0.2188283831321899,0.0843408842609668
206.9827931172469,0.6279704194264444,-0.2188191630081653,0.0843256816484888
207.9831932773109,0.6279387609396675,-0.2187879746611204,0.0842744144654282
208.9835934373749,0.6279080182879405,-0.2187576103946295,0.0842245765414052
209.98399359743897,0.6279182613036286,-0.2187675230283905,0.0842409850710555
210.984393757503,0.6279657150235975,-0.218814402098476,0.0843177699449858
211.984793917567,0.6279984426936933,-0.2188469148787599,0.0843708506692369
212.98519407763104,0.6279901254805349,-0.2188388735321354,0.0843575173890667
213.98559423769507,0.6279432089707006,-0.2187925673458318,0.0842816411395513
214.9859943977591,0.6278889031707275,-0.2187387627314145,0.0841936738455849
215.9863945578231,0.627887008331519,-0.2187365417899711,0.0841903720868992
216.98679471788716,0.6279601035376654,-0.2188092133379117,0.0843088307559618
217.9871948779512,0.6280241426562692,-0.2188734700120802,0.0844130252234184
218.9875950380152,0.6280255474837512,-0.2188754661710437,0.0844158306492083
219.9879951980792,0.6279583684746934,-0.2188089105719002,0.0843073590931767
220.98839535814324,0.6278642847418392,-0.2187150663702785,0.0841549595150747
221.98879551820727,0.6278326040560925,-0.2186827511203382,0.0841032177745595
222.9891956782713,0.6279211814849881,-0.2187704852714242,0.084246365390842
223.98959583833533,0.6280069443178139,-0.2188565641492501,0.0843856894040545
224.9899959983993,0.6280174093435548,-0.2188680322955286,0.0844034887699139
225.99039615846337,0.627945278808829,-0.218796995607095,0.084287567970357
226.9907963185274,0.6278478768877468,-0.2187000763539427,0.0841303326457725
227.99119647859143,0.6278449277311862,-0.2186962181553018,0.084125207748128
228.99159663865544,0.6279257195825095,-0.2187757439341164,0.0842554713984196
229.99199679871947,0.6279748440007464,-0.2188246061674988,0.084334977058657
230.9923969587835,0.6279612052784284,-0.2188117664191723,0.0843133774114601
231.99279711884756,0.6279048999505491,-0.2187566728425869,0.0842228785261915
232.99319727891157,0.627877216794564,-0.218729260180919,0.0841782398589564
233.9935974389756,0.6279235427297235,-0.2187744695024945,0.0842527747545293
234.9939975990396,0.6279617600229013,-0.2188119774668218,0.0843143562778874
235.99439775910363,0.6279636731000783,-0.2188139266981672,0.0843173989155921
236.99479791916764,0.6279326013399207,-0.2187834380066194,0.0842671858376352
237.99519807923167,0.6279028023201243,-0.2187540477251909,0.0842189428127265
238.9955982392957,0.6279254717080927,-0.2187760801922381,0.0842553244446667
239.9959983993597,0.6279664615032218,-0.2188163625874076,0.0843214426909475
240.99639855942377,0.6279839159487014,-0.2188335747002064,0.0843495809744614
241.99679871948777,0.6279646549381953,-0.2188146037163849,0.0843183506939
242.9971988795518,0.6279214778187963,-0.2187719724741028,0.0842483915037466
243.99759903961584,0.6278931633910253,-0.218743839463929,0.0842023713142767
244.99799919967987,0.6279237273941052,-0.2187736634739703,0.0842515100052837
245.99839935974387,0.6279646280730277,-0.218813904336343,0.0843175046015764
246.9987995198079,0.6279774122587364,-0.2188265826307016,0.0843381409211687
247.99919967987196,0.6279537667578426,-0.218803389195075,0.0842999098561171
248.999599839936,0.6279130505729631,-0.218763283096894,0.0842340344891812
250.0,0.6279022949027188,-0.2187524916329906,0.0842164700938241
