,time,u,v,r
74,74.02961184473789,0.6308072945474942,-0.2197224240240613,0.08444774861625211
75,75.03001200480192,0.6305901263776628,-0.2196513877568908,0.08443307129621756
76,76.03041216486594,0.6303505504157346,-0.21954752743578357,0.08435685625737264
77,77.03081232492997,0.6301208193112563,-0.21944322194596463,0.08427301969930397
78,78.03121248499399,0.6299623506530055,-0.21939953559646772,0.08428248163091955
79,79.03161264505802,0.6298733561050254,-0.2194163100314007,0.08438453066361448
80,80.03201280512204,0.6297770236573805,-0.21941831832331812,0.084456458152058
81,81.03241296518607,0.6296342350584261,-0.21936708997007578,0.0844361427411358
82,82.0328131252501,0.6294470449685303,-0.21926494728484391,0.08432802176384452
83,83.03321328531412,0.6292586809600752,-0.21915500539610724,0.08420309124129166
