sigma_u,sigma_v,sigma_r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.07532339829223067,0.04829268915327785,0.0732706592966297,0.031486888579531885,-0.06707431037898598,0.04800255441302617,-0.04977831498738302,0.2093801853897366,-0.4996362533650692,0.1975558494966649,-5.493869168610086,-0.7342965331170774,-0.9435628284900142,-0.011702354824134398,-0.00550550472089259,-0.04199646530426521,-0.0566458382106132,-0.7702924317987188,-0.24523393427629211,-0.031397711472118284
0.07695880722589449,0.04901090996706396,0.07350140567858769,0.0323929080548113,-0.06762905222981484,0.04896930385262091,-0.04970363666683538,0.20999325901370147,-0.4994348187137137,0.1993905694868646,-1.9454980589456898,-0.7998485168721428,-0.7713246994510713,0.014803982658496029,-0.029610978214725636,-0.04281644552934569,0.2501418019136361,-0.8186537575928766,-0.23933711498673763,-0.0317867912872985
0.07596827597294138,0.048221823981803226,0.07373870170990104,0.028667329240527874,-0.054157030214402484,0.04546322642170457,-0.049808078261177106,0.22872987670446773,-0.4995202496487317,0.19981501372898472,-3.938349400932204,-0.7187922788586603,-0.5485070845743377,0.033834402996857915,-0.016874313891880988,-0.0390893533020262,0.19204811054968263,-0.7346544712605352,-0.22294218262514848,-0.03101337409270236
0.07596885123910263,0.05154861554535364,0.07176136105791191,0.028775838789132743,-0.08830031862543748,0.0496882219474489,-0.049878123537053315,0.7563289099861175,-0.49998250896396806,0.19973329240113266,-3.7137282715392717,-0.925449280160294,-0.6310076448802517,0.026448126814880568,-0.041179358560211377,-0.04746683755644965,0.39704800871400403,-0.18006785903371003,-0.09482868305503767,-0.021376690193040795
0.07681724713162691,0.0483699395627102,0.07210305315906537,0.029818484696672275,-0.03655383150903332,0.04892962353899545,-0.04986557738384031,0.242896574187135,-0.4997182803901182,0.19953953701347818,-4.594110327158713,-1.118997791516278,-0.7196133368463177,0.01787000132247346,-0.018155483444438097,-0.041542839826194125,-0.49421717787463215,-0.6873350235584608,-0.155444185533565,-0.024068531938991437
0.0774342653723985,0.05050116871139402,0.07100050539007473,0.030057166195086388,-0.06845772143441928,0.04974313215333527,-0.04996801299330009,0.20257618150191356,-0.4999267298072828,0.19978411549660272,-5.0352069300238975,-0.7455221738946816,-0.6202668823869903,0.028318184212139802,-0.12067509321986301,-0.06943725220148916,-0.22652081303765775,-0.4649055651706865,-0.2491991682804569,-0.033139302248937144
0.07709811112790436,0.04966844128965556,0.07245254093296119,0.02854831638821401,-0.07531049172700134,0.04966920479566832,-0.04992485812668599,0.23766988987207063,-0.49979466768111425,0.1991279721424659,-5.474583329646925,-0.2485775142995048,-0.4379398495211013,0.03779467443085979,-0.07139522364638459,-0.056150653690312635,-0.28990513875204804,-0.44365293662526095,-0.16659425713603906,-0.025204597606957653
0.07672688509048863,0.04973618095928502,0.07255972029592253,0.027780224172474832,-0.07227155014207612,0.04958323631636373,-0.04991136359308889,0.23337097719145392,-0.49981177990624026,0.19872671355937196,-5.692699231361103,-0.7498363172580671,-0.48381012878138474,0.03869537359308642,-0.058585366766163216,-0.05362157922601349,-0.33629558409340443,-0.20796649777507614,-0.11292016889968329,-0.0230442890251307
0.07597794944734342,0.04906338024996583,0.07175196690887185,0.029489702339769545,-0.07844001170173734,0.04863844217280737,-0.04993904338613358,0.6585348838705065,-0.49081234326839546,0.19760670488154072,-5.703839198421658,-0.008987500809697568,-0.571882757246373,0.020268227843721592,-0.038487555294134224,-0.04622817619382789,0.17841482213173565,-0.39992803678853683,-0.13538169159527114,-0.02447367358038617
0.0748618947501868,0.048524158885281644,0.07310159526214242,0.02969100684878325,-0.05281420892599666,0.04915934081879578,-0.049956640944869346,0.33425884112276727,-0.4920398444807919,0.19755053807944042,-3.395607649319324,-0.20010218826397974,-0.8787290306192516,-0.009591282308132887,-0.03773073879361166,-0.045400936568719796,0.2609443673293169,-0.2782231204394783,-0.12223067713697877,-0.023458852965586828
0.07633193887267237,0.048646185593493166,0.07332650192863092,0.03212636115821246,-0.03125068259904954,0.04855112310232709,-0.0499677041914391,0.3011746623129029,-0.489999882789703,0.1984917700086056,-4.621585198259004,-1.928841318563135,-0.9129922725862282,0.011288820434437935,-0.029223984268781977,-0.04668403616246142,0.37117363109045953,-0.3891497566494555,-0.16316235891396338,-0.0263177475764469
0.07556235186156854,0.052348825201726616,0.07467025529556608,0.025977893920916297,-0.08865946508116777,0.048278015151609774,-0.04962359015316903,0.2979744085434325,-0.49322144660526596,0.19997886336254608,-3.233310317149191,-0.17119047558141753,-0.44502512601918776,0.03749764675437295,-0.03909191871524681,-0.046288392358415024,0.3561377421049332,-0.3222943829128999,-0.1490946627297118,-0.026220468032702934
0.07395250043164703,0.05181475711296425,0.07273219953840708,0.028088186845998262,-0.08831848484241525,0.04652268721128848,-0.04950586012072455,0.2519579514233206,-0.4967528161926102,0.19997123117350382,-4.68270554222267,-0.5832478789070463,-0.4667459752184113,0.03816009087964675,-0.08965841843199113,-0.05479931021903753,0.05695615000451415,-0.5239837892629089,-0.1708374915083094,-0.025220965392421253
0.07434407841634938,0.0518073047888947,0.07249460113824298,0.028227695816013913,-0.08857081905877481,0.046379485239789145,-0.049689472079593136,0.25267890017931055,-0.4974198512098554,0.19997304626725446,-4.77237444683573,-0.6219514710487659,-0.4713578681817183,0.03772013841753408,-0.059177126601361235,-0.05063209170071349,0.08255367371784439,-0.5516619476739002,-0.16859858175246073,-0.024286050917176852
0.07948956923228823,0.04813242961057965,0.07253437801431016,0.02759918469631474,-0.045136580248526466,0.04942986555332017,-0.049985683748497545,0.47737309191653643,-0.4544317291523687,0.19984648812769037,-0.6864993397187051,0.7421112563219676,-0.5568728862021215,0.019979428833050955,-0.18100238898296564,-0.07620184654046323,0.06400300501086842,-0.8015273405747171,-0.2946211976886325,-0.031256326541544706
0.07478982144891191,0.05036456754943622,0.0724566460732666,0.031385064041934425,-0.08946865706780575,0.04740553860976213,-0.04947558897951039,0.3717260617652439,-0.49912586813630605,0.1992143909860742,-4.774304800610244,-0.11149239056928639,-0.4233668427772197,0.038671269941075614,-0.0038835561112452177,-0.04983514415802999,-0.3136271304807476,-0.4301041088480031,-0.24970383450658118,-0.0347550883796371
0.07530297785006414,0.04962719526569339,0.07153827364789868,0.03117304670030512,-0.08882201098590405,0.04911809873947691,-0.04968014121892986,0.421642414363626,-0.4967503073059083,0.19892063229037896,-5.470448343954052,0.4755089864930233,-0.4111083942154996,0.032382900068455844,-0.009723385344341529,-0.042912152169046924,-0.4331625706985381,-0.9312928843389943,-0.2517498464555158,-0.03098510902822957
0.07999267672650368,0.05001024664654846,0.07381718950998828,0.02898683227442132,-0.07628461848965712,0.049483200912358805,-0.04993230917120749,0.36107298097930257,-0.47791065985587144,0.19826102789100528,-2.8853897661179215,0.797721347861942,-0.38483350399565763,0.03600440330174581,-0.07298138235461521,-0.05933464050515296,-0.4874173724000494,-0.11478937879391837,-0.05859729678879022,-0.017057216303312632
0.07378736344514335,0.04914255204205619,0.07142003070774593,0.029521415134746123,-0.08547089001390867,0.048023092248295665,-0.049998660761409894,0.4263471604050786,-0.4989936012908817,0.19962237890651516,-4.066594542507142,-1.0972160494628473,-0.8610701153333159,0.0038627652695016335,-0.15166687042241378,-0.07224527608275275,0.38884077556874796,-0.42025223226691333,-0.17379372939710105,-0.024134325329634727
0.07751760067011715,0.05007728436319464,0.07260586013076063,0.03003393860142984,-0.03273078898162411,0.048278525815380835,-0.04999247997362484,0.2930379078435454,-0.4942612244058221,0.1999397022741283,-5.035550401857717,-2.2373896024189635,-1.0783843003014448,-0.01050437228256107,-0.08280828996704613,-0.056735425747384556,-0.39904226517811564,-0.877380703157436,-0.28216256322936917,-0.03456040095837249
0.0756147506822177,0.050993797931101495,0.07453361600860359,0.030019463829274545,-0.0831287109582726,0.04972260724697179,-0.049997857422639604,0.48177030123418485,-0.4886645045208643,0.19997774689973177,-5.495830399168386,-2.0316572365649797,-1.0116524491544534,-0.00360843091900917,-0.16854995591458355,-0.07656257463981916,0.21549773618212964,-0.20317683345640503,-0.1327479431400678,-0.0215374147876312
0.07643528194183175,0.049158640849959634,0.07220360001028459,0.030080563256210714,-0.08896629556266618,0.049967594447524216,-0.049999179757804026,0.2793726865518567,-0.4940221257749889,0.1999645436942231,-3.7424977811080447,-0.5909207282437605,-0.7805612388516474,0.009094316918529882,-0.07481966982080857,-0.05208339370175579,-0.0979317584769766,-0.6849515381057117,-0.1733092486164354,-0.024860711843996235
0.07728042915201858,0.049827393930596806,0.0726143467549669,0.030140027565350405,-0.08871354814354884,0.04995875151778187,-0.049999789027999404,0.34603757827395765,-0.4994164547458871,0.1999868777588338,-1.4349630670175975,0.04476659657583504,-0.6207200904498322,0.021164297931633685,-0.06155417456319817,-0.05318466057658171,-0.2786096130906739,-0.6188596986116479,-0.1566557382456602,-0.022987681763751024
0.07591965767783318,0.049200098208025435,0.07249736151802548,0.02560041827486342,-0.06965393060543654,0.04669157810091583,-0.04997739841906912,0.45675039937553036,-0.48895595283472293,0.19845840833188752,-4.538459475322763,-2.324370189949307,-0.9575370385567856,0.005944607317351747,-0.021384469945983586,-0.034665386076076096,0.0973727595863425,-0.7376170168533034,-0.1584671711836416,-0.024541162561494363
0.07652091611866006,0.04948779784622988,0.07298531186275735,0.025813466803300784,-0.06967508030821373,0.04932193003944933,-0.04995171943133517,0.41387933449656694,-0.4971074395079616,0.1968597718730267,-4.895765308822153,-2.3661435890286464,-0.9620105062160734,0.005649873940911515,-0.061660077686257225,-0.051807039734730644,0.13944069141022664,-0.2813729976635173,-0.16407957119306124,-0.027750252297445294
0.07635360319097134,0.04875258749447506,0.0720704387157794,0.027196639624679386,-0.07617219376225488,0.04953386281227887,-0.049892555100524434,0.2470057057770097,-0.492370808595938,0.19824269128651187,-3.4196434902901243,-2.375808972209452,-1.0575782072110866,-0.0008433661699908668,-0.08975523008428753,-0.04827347793404229,0.30117485683349954,-0.5039316794157147,-0.12716783505614765,-0.022931403378898277
0.07624640620984538,0.04870428094910631,0.07204171564019222,0.027332232863259653,-0.08059427746112385,0.04948606932956681,-0.04987602810340554,0.244505900992466,-0.49172025967632477,0.1981473361750232,-3.3180696146130715,-2.3662872023045414,-1.0590402847832414,-0.0018703563782812155,-0.06639052684466512,-0.04881332806760078,0.33721071133345315,-0.6013900190651799,-0.14455630808407613,-0.021785664526135166
0.07628206242407082,0.048736682183856045,0.07202561481330824,0.0271527068841626,-0.08041064605741712,0.049496291229553804,-0.04988876784854491,0.24700567735899595,-0.4902384382558647,0.1982045762406964,-3.510911116005571,-2.3571692436883573,-1.064625696117248,-0.0018473450487451054,-0.0661701019590892,-0.04889879644481934,0.3171360412825208,-0.5774684355147933,-0.14341662230162608,-0.0222244418588076
0.07632855441610215,0.05041489260830975,0.07590668237937861,0.03183135768876738,-0.07152414914606603,0.04727606469764456,-0.04986058335491505,0.6844311841755308,-0.49179548027202763,0.19591681195213237,-5.469677055481267,-0.6718329598024511,-0.5775657509031489,0.030537361699785492,-0.008491545509978271,-0.04176930368910438,-0.36527576857662225,-0.5922080104890933,-0.16329026108571992,-0.026139172305320105
0.07646540710967019,0.0496393393099773,0.0716144095607804,0.02950452289205563,-0.081786874498475,0.049277759428238976,-0.04984043178416727,0.20328345432873787,-0.48581195343241473,0.198866969966027,-2.5994860485359577,0.9947464712720255,-0.40218076524432367,0.03177262603641648,-0.1903235077202481,-0.08875553480756984,0.3098992086210498,-0.44288019060060746,-0.2607970868155091,-0.02926408967556398
0.07814851709880928,0.0498410603811993,0.07611722457021902,0.028592759885940892,-0.07242726566107932,0.04780868258668995,-0.0498018039995389,0.5176894066216484,-0.4917632498440903,0.1998479912641288,-3.497780237352393,0.987194221670892,-0.29120491353517197,0.03983689253358483,-0.1867710470882518,-0.0805623096244194,-0.28544415636635734,-0.48608242125790524,-0.18094444624805842,-0.022114459671444077
0.07735377237823915,0.04880176906152043,0.07472188568250576,0.02975910585120388,-0.0874197458066096,0.04812426130799584,-0.04986677806552229,0.5173524007194781,-0.4983483885301293,0.1992104186409878,-3.313156247859861,0.980564767708886,-0.3079802688569313,0.03995622368856072,-0.1909131602179316,-0.07793703994817242,-0.30935223700156933,-0.3961589687780581,-0.1164868812496235,-0.01725897387185095
0.07593493129100992,0.04960333988979139,0.07144559753498858,0.02777111618701531,-0.04287477429883114,0.04973967977174658,-0.04981890959805825,0.2660422530717954,-0.49945930548153494,0.19940597172354443,-3.9557184762282334,-0.5785779226022085,-0.5015544657511999,0.03727728555891746,-0.08322010890588949,-0.054652288655550135,0.24505816789083834,-0.4610878179967489,-0.1764257853232747,-0.02710086211285588
0.07598561260064202,0.048776311512079035,0.07213084136998009,0.0336102124427315,-0.07633626821684102,0.04992690035451984,-0.049786468765876966,0.46014962999593856,-0.49600341908839546,0.19522494902134932,-4.701163150944389,-0.22873544628023446,-0.7497640145994633,0.008163174462976985,-0.08576333527455363,-0.06496122562830652,0.25007312388269076,-0.16270722950166883,-0.1061981385756508,-0.02013986102882865
0.07802243147610326,0.04823261246665044,0.07379152759573668,0.028605182654744002,-0.0799343550715439,0.049978523820172024,-0.049812714075381674,0.47959161173889137,-0.499698637776572,0.19805183044165356,-3.3366596102768096,0.6710640605351745,-0.3718568062327643,0.03714591499432862,-0.056533302245486444,-0.054954187535307786,0.3798534213706183,-0.4254274312801689,-0.2190907483656146,-0.029386451204132295
0.07602838456828537,0.049253721122107144,0.07112728077831956,0.029788334157438836,-0.08862558075771798,0.04926815316576828,-0.04997004317713619,0.3830385393045356,-0.4307893121344019,0.19678753622375875,-4.44944263381565,-0.09402475287201151,-0.8164518876125281,0.0007962787638215035,-0.06604687676710488,-0.056340551431629804,-0.16159476367078301,-0.7726798795417095,-0.24640541833086133,-0.030445341356241683
0.07667224499586331,0.0507513491506624,0.07099557513046782,0.03174929331448251,-0.08625652915670541,0.04605337344557646,-0.049961599606580157,0.432612727965986,-0.4995254751934404,0.1963295779754293,-4.9184256903724535,-0.07226265113368635,-0.57999836787498,0.02227089668410026,-0.010101564495042875,-0.04466491923881584,-0.06112976218906818,-0.6647311279105299,-0.2225719516928611,-0.030621274433801922
0.0761824002744152,0.05095597923070405,0.07185911516557274,0.030746960465272193,-0.0866085514890573,0.04570436427581642,-0.049961713098214316,0.3586456912451673,-0.4996796207787099,0.1970267285810571,-4.640134384672093,-0.2997382832966151,-0.6329175466408317,0.019835612241831363,-0.01201670610229516,-0.03915783823339297,-0.04382957232186713,-0.8693748149268283,-0.22717839522175834,-0.031527322481655
0.07694390453226184,0.048193795517668774,0.07351825106404193,0.0303426085472004,-0.05046012000368998,0.04968268228581452,-0.04993354743472859,0.4140341507397991,-0.4999903829954386,0.19789431676921168,-4.579406895826072,0.2628385401095361,-0.44992816542583824,0.0346240949362725,-0.12198416353783814,-0.06650478021049538,0.1548987308345584,-0.2663482035994491,-0.17535296411598972,-0.02598156736694364
0.0781340791568631,0.050712483352631815,0.07151342911328692,0.029933291160241696,-0.08542905769594873,0.04960729217893538,-0.049850493236424036,0.39221807228213196,-0.4946506040304554,0.19693600661992963,-3.316884174448161,-1.2259837776270273,-0.8901009209982278,0.0028759442796370688,-0.014344873112850653,-0.041310431789292015,-0.02526281493913346,-0.6055197836167847,-0.1745789561228864,-0.025835715188297866
0.07673923975388441,0.04984117898058952,0.0737702803310091,0.028287731631494638,-0.08256976721549225,0.04922957098919302,-0.04973749420118299,0.5923998154428587,-0.4959737379190476,0.19936409986544298,-4.924071198013084,0.10110843969517758,-0.3948945886496962,0.039613021825275624,-0.10955092191820008,-0.060989957885447185,-0.2591409249931941,-0.6619411000858091,-0.184779920725053,-0.023742898154725835
0.07568214291779049,0.04928640843783183,0.07575374118240788,0.029810344464625133,-0.0775954647751258,0.04825896919417931,-0.04983622154794408,0.23873792824829135,-0.4980636460672428,0.1988149628724302,-3.968344453443779,0.1070141571981047,-0.44884466295083825,0.037241636761088354,-0.1650675574612961,-0.07636939972359619,-0.04426480146800993,-0.4176274202303677,-0.15908840116825768,-0.020842128423449957
0.07581220803609322,0.049422044780443534,0.07250620578352276,0.030533692788705043,-0.07599349145289941,0.049583003716023394,-0.04977335823524411,0.4229864762145876,-0.48460183046960326,0.19763223501694513,-3.929724959996767,0.48028418642039483,-0.49287422212217447,0.028622086481263298,-0.12674934289782427,-0.08140860659347864,-0.4032438998575645,-0.3436417650577378,-0.2896536069613607,-0.03601291608424553
0.07839127595913202,0.04945554264559209,0.07118237914520495,0.03154969865618531,-0.06667216801572061,0.04986129356270701,-0.04988974004697645,0.2377632621968393,-0.4955486197603617,0.19700514418693452,-4.383356908777021,-0.5270989664251897,-0.7620468253089087,0.008718940065238046,-0.17590926955750266,-0.07881758096535979,0.2854535091033036,-0.612105424632689,-0.17523224856381028,-0.0213455801276587
0.07569628160138711,0.050287493439929956,0.07100445943225915,0.031526403072326986,-0.0809666943467348,0.04941642951593174,-0.04986005595347441,0.7997170956443738,-0.4977540321562348,0.19827297641802852,-5.280429233208803,-0.526044737428399,-0.7589721037620245,0.007475206630024933,-0.14468893561272475,-0.07959855477151762,-0.3767133653374885,-0.2357837184469206,-0.2507466136070857,-0.0346395941527545
0.07802980434085843,0.04984235138716128,0.0749764362414343,0.029681959647276702,-0.07115250068159487,0.04701231559218949,-0.04990821983542491,0.24102811427061563,-0.4593423901424655,0.19501508505397566,-2.870984225812605,0.799470794825198,-0.43694408930856277,0.031752260951819766,-0.09788390877009696,-0.05966302980935794,0.0996573994888299,-0.9301994556088189,-0.26964532999456453,-0.029412950802890844
0.07650416231288065,0.05025401772910512,0.07553484609417727,0.030168453611541343,-0.08209774480601041,0.04848897289586933,-0.04982253070028306,0.24192441752993588,-0.4649650732927853,0.19623310389866291,-4.11807140199557,0.8445657207114747,-0.5123723019552182,0.020999474954775138,-0.10835282909624958,-0.061185726722431916,-0.1178900732402074,-0.904025640575209,-0.24325294010052,-0.027295655831864177
0.07482931285564293,0.0500615965569593,0.06960699006063806,0.03036958381656989,-0.0795696565084337,0.048079534067512794,-0.04986299386023172,0.6208468167310692,-0.49911496133499295,0.1987437015887937,-3.766433197385266,0.09871857887290503,-0.6292777159737147,0.01228589666740143,-0.04313406951224105,-0.05187319942419137,0.046097722975990574,-0.47607539174649327,-0.2715712791791922,-0.03816082358597127
0.07802832223986206,0.04915771742887861,0.0728446344058276,0.028779148517153286,-0.07675146924556371,0.04980895195068734,-0.04986115330637445,0.2652092688032882,-0.4503363355263925,0.1999741736260042,-5.256487957134838,0.47823447215706594,-0.3760405667617446,0.03734501826379377,-0.021172338431065696,-0.048313518926354854,-0.2005062764972455,-0.3252041661837125,-0.13997618427394506,-0.024254670491984917
0.07892573087157345,0.048991074052698876,0.07194834057671029,0.02984933502566562,-0.0797991518812365,0.04985424758721857,-0.04980150136975374,0.2628217373061721,-0.47234908477960497,0.19989755857001176,-5.682151280227037,0.5812234894806223,-0.40087988000940245,0.03514246160526854,-0.033051761970766175,-0.04713618407166259,0.06924708638057098,-0.30138268853535377,-0.12825988216260964,-0.024347883590864386
0.07524530350917648,0.051231063974669304,0.07190219967984424,0.03137145584047038,-0.07050883068506468,0.04978773079386982,-0.04991993724395402,0.6834699341817383,-0.49717879039845814,0.1975979667037959,-5.327306684977881,-0.862273996748262,-0.7612689722984757,0.010604214031581127,-0.1527425704270574,-0.07513235681194075,-0.04502214774910529,-0.5679296265644509,-0.20113984336086266,-0.02526929611655805
0.07681911684152415,0.04862781228132542,0.07287192479374673,0.03112769463960508,-0.08140125193980045,0.04984829828799624,-0.04991978691847444,0.2851420647324978,-0.47893329641870186,0.19813804455500236,-3.2791678933387574,0.27561538435424593,-0.6256697864511138,0.01564260162519135,-0.10204919223980038,-0.06980456440133796,0.16495896725782344,-0.4207762239373942,-0.26877058884100624,-0.0347090489894616
0.07605648873036852,0.04792466419086139,0.07233795457300232,0.028635693338914203,-0.07996038066012978,0.04971123388915581,-0.049806457849977066,0.28141383357820815,-0.49491830525944996,0.19343397620799205,-5.100248252106123,0.49633007002395324,-0.4002379318512006,0.035526623457612094,-0.013546504049526814,-0.041198284039372916,-0.21195473702613576,-0.8686552751985268,-0.24201268626729777,-0.03208973931542077
0.07528503801023391,0.04769796154780309,0.07187566621767666,0.02838516694593323,-0.08505666087425078,0.04993630826852967,-0.04985555568579305,0.2986064840250515,-0.4743576332164023,0.19283366043411235,-3.701132587977827,0.5853025103612142,-0.41312798502250603,0.0374889586204922,-0.05804606640798923,-0.05031320501243804,-0.030843229167039632,-0.7708041517483337,-0.2804973866494749,-0.034808418673555275
0.07811420358688811,0.04800621892589348,0.07018930762235463,0.029415009069701216,-0.07849094543046199,0.049395084888680385,-0.04978495682884516,0.6097471733966995,-0.48208973023912,0.1964929249516508,-5.426101231140547,0.9382081455848779,-0.4586545651592593,0.022419798129603347,-0.04972774275951042,-0.051830848204303843,-0.01975222182454328,-0.8499518239300811,-0.28041757370332393,-0.03402919195042338
0.07797755457401727,0.04802145084369306,0.07069873360831291,0.028786351548408726,-0.07599895927279388,0.04906009339228261,-0.04982343985843623,0.5977942571556042,-0.46486127848061015,0.19790070925134798,-4.867565691745118,0.8939650003808048,-0.42895130954191174,0.027329672175086084,-0.06744418278617789,-0.054073103626315545,0.04171808056611093,-0.6160796340891256,-0.26442504656011107,-0.034923584589612894
0.07758324766819769,0.050620915493831624,0.07222075180854934,0.029012210711602503,-0.08871384387529326,0.04928338068608798,-0.049935093571790996,0.2847570624280058,-0.49933606943168557,0.19858453742231905,-5.735504681691781,-0.33315048715381,-0.6060515238528228,0.021550712266096006,-0.13772134871311392,-0.05969973826566689,0.019752955445613396,-0.6182929254937589,-0.11401838585969684,-0.017768769995582426
0.07868508576663719,0.050430988976785246,0.07222447495944335,0.028784028211698662,-0.0887151198851774,0.049369950868583784,-0.04994080342882559,0.2526623101808305,-0.49925593383433636,0.19776232463552582,-5.048766556942854,-1.163957069364846,-0.6193939963767988,0.03021568434110175,-0.09544959872410362,-0.06019238096204049,-0.17008393363295032,-0.1625537725899282,-0.07736104380657977,-0.018663721751104034
0.07465161032014046,0.04779993495798153,0.07274602712973675,0.028687045058428992,-0.05370598415562067,0.04892493471056651,-0.04979495143431764,0.45630160017428284,-0.48968235168657204,0.19908838525867942,-1.3821125864801846,0.010127197600035664,-0.512024849039463,0.033298461470779916,-0.10187576012048816,-0.055477375676040275,0.078362159207913,-0.7914544392860643,-0.17166766167484185,-0.022194349012905706
0.07459848188295351,0.04777359155834328,0.07266477762131504,0.02886266364048002,-0.05352770633906656,0.04882832683786335,-0.0497891820924478,0.42730674432228966,-0.48863478073934363,0.1991519302554781,-1.3610596547789617,-0.014765779241593613,-0.506687076874895,0.03343637572387173,-0.10272232489545141,-0.05472534219681458,0.07448914346625224,-0.8006790352659346,-0.16149774590713323,-0.0215568529253648
0.07467339246528189,0.04808913149921465,0.07327368208021072,0.029530697548348937,-0.0643284723163888,0.04908750084821671,-0.049842832233868845,0.392660310215455,-0.4846380941846363,0.1993633861066547,-2.5598749324270664,0.19023277854006526,-0.4881091979158867,0.03259951078094006,-0.10031486558900238,-0.05524924121804271,-0.00010514971684438823,-0.7895026796526297,-0.17472553751653597,-0.02275949022987999
0.07748657131365298,0.048643827995296395,0.07192212425482858,0.025872495373827253,-0.0841072814759382,0.049276507728599914,-0.04997503467371244,0.20594960964341028,-0.48730446039083547,0.19983109172547522,-5.215050607779473,-0.8779505580294018,-0.5210893571890485,0.03578145835831545,-0.06279311685765063,-0.05101893960446735,0.30077911847912364,-0.32188517297152786,-0.18166627879600517,-0.029202802763674075
0.075965184158974,0.04860639990260968,0.07123452388347981,0.02856257569321308,-0.07955842895098385,0.04977099634796661,-0.049980696792396695,0.20753873311483848,-0.4941294596619762,0.19973317747000727,-5.589521397135034,-0.8242396723345666,-0.49622833364788876,0.03875841760989751,-0.03153629414815867,-0.04892058236089191,0.2518504853729432,-0.6017059178376517,-0.22928220547235795,-0.03071410347527752
0.07898491432909882,0.048886047998031555,0.07402968617591486,0.02729011808579362,-0.07674675524840995,0.049209371938393684,-0.049875376569461824,0.2031484614751294,-0.49818398468217634,0.1999331666490127,-3.949385326680068,-1.3435116511043712,-0.715087014692367,0.024110557884774425,-0.014901693500141755,-0.037659650510885205,-0.08827012248080213,-0.7884662298698216,-0.2245554442198509,-0.03145638933406344
0.0789692822432306,0.04884225610635484,0.07418692242941609,0.027497850349880795,-0.07706868756953661,0.04920841354618573,-0.049868823896993146,0.20304035592862665,-0.4976769961624387,0.19993218853905634,-3.8250934021906535,-1.3152693311008161,-0.7230526177835936,0.021218974576770716,-0.020563506585973862,-0.0383034402968823,-0.07486338084697558,-0.7991704437394624,-0.228993963875063,-0.031795930531197114
0.07539524729831934,0.05006139635861012,0.07151557419700734,0.029495623512367418,-0.07992071296655139,0.049299655603786185,-0.04986391502737832,0.9251649976300269,-0.484646839064276,0.19405339009409292,-4.785529260182409,0.6428856843552762,-0.3545096857740795,0.03774574487084889,-0.1273261292986833,-0.07271803334875375,0.06812435247308202,-0.46067982003579355,-0.20938673876435282,-0.025337007109735667
0.07781943028547927,0.05009275586423706,0.0726775736994822,0.02900462485493306,-0.07991106881693916,0.04821161304260854,-0.04987994582523751,0.2397891474470174,-0.4923096082901411,0.19904894484953053,0.03714509434916824,-0.13820342572568967,-0.9344633972382912,-0.012617668077996413,-0.03138531578548048,-0.04531151515922856,-0.06525886326210589,-0.7308883077877586,-0.24689307845309255,-0.03324098922422333
0.07850687352042462,0.04958355212764037,0.07250012928557019,0.030044707962635454,-0.08385311110101391,0.04752986706074004,-0.049736673410450044,0.3464684636559028,-0.4972493442642935,0.19713172379912255,-4.431207969302106,-1.1284723366505174,-0.7963690129133645,0.015729845021292654,-0.01471971229406624,-0.037479185266844336,-0.03184670514961485,-0.6532907075522244,-0.142691835935169,-0.024633274710828185
0.077983165374041,0.04940761865923037,0.07255552813108758,0.028421117453716355,-0.06675714104885587,0.049932468574702266,-0.04994208026820079,0.36817485880863576,-0.4791174447599099,0.1989794345356549,1.2666185533644132,0.5852275169624237,-0.6939250010715481,0.009070315243349059,-0.03879420662491831,-0.04839158050695931,0.12163033270179802,-0.8743296559997801,-0.2898031844963558,-0.03532000264853502
0.07684781214914096,0.05003489254828911,0.07168695019056562,0.02905628047005619,-0.08725286127227494,0.049261234361127434,-0.04975877163525694,0.2054418263851251,-0.49597681964872375,0.19970324155227778,-1.974861181660268,0.11466063604650678,-0.7889762242907552,-0.000466225837953943,-0.03433440149007333,-0.04505552239547213,-0.012661271887894898,-0.8170226134843191,-0.285908152144002,-0.036687039112038994
0.07704394926922392,0.04942583545970909,0.0718375943617291,0.02888928536249714,-0.08213387075159681,0.04883716909998152,-0.049454679780661495,0.2305084533010279,-0.49500090541659736,0.19963881613819792,-2.4799620187852818,-0.47984844154153894,-0.5907203171137911,0.02872894024179537,-0.024877081353673336,-0.04473334803645508,-0.07955340738512862,-0.8356156425060767,-0.27548224361087,-0.03458157268004553
0.07796811326140295,0.04988729379643694,0.07402448409021468,0.030159936647756062,-0.08768357660103152,0.04912519115884356,-0.049923340243210386,0.4253467143633881,-0.4841791510901099,0.19002859061867564,-5.314328396352253,-0.1593073004087131,-0.5714515807359934,0.027148228690426768,-0.03548313977833156,-0.04443693648258134,0.1850392348551828,-0.9052620897446725,-0.24887693507852113,-0.030854825999070794
0.0765048179172735,0.048899556134900005,0.0721459886097386,0.027286625224632426,-0.0708687069830321,0.04815534120725627,-0.04979368879229978,0.3236674789118503,-0.4961448964981659,0.19981584470299865,-3.0290892449974303,0.11752727593284895,-0.4952311677497627,0.030195796450832896,-0.06041871596752038,-0.04790132156638204,-0.15038406038557006,-0.7646202869991952,-0.2053189902096184,-0.027274393952535003
