time,u,v,r
218.0,0.4255198745100894,0.20250248491512232,-0.21692261404730304
219.0,0.40747694578926774,0.2060699605719783,-0.2163677483747014
220.0,0.3957437827891546,0.20038362803294563,-0.1961724906976057
221.0,0.3388921219994469,0.17195688310339674,-0.26507691665378996
222.0,0.430604892505582,0.22374869061101718,-0.17230297967696007
223.0,0.20856715676892015,0.04975380505356249,-0.0789493563795938
224.0,0.2031629238710807,0.03733143935266171,-0.013141910249145137
225.0,0.39231432292106727,0.13077014961720915,-0.07868515649095174
226.0,0.4053862384521965,0.17175589560043913,-0.3350575578109487
227.0,0.4122314690577899,0.19323430316161883,-0.2647790672526826
228.0,0.4024227102798751,0.24503918513349982,-0.23053610387779508
229.0,0.4223903986752065,0.17931001396154445,-0.3046785573571693
230.0,0.4191076732371169,0.20952901525491735,-0.2540426890532243
231.0,0.26338875677874724,0.09087867077886456,-0.02039164716610456
232.0,0.36283278338237523,0.19712590216131975,-0.14151321634540695
233.0,0.48070283441981637,0.15648921681884165,-0.16954116120903837
234.0,0.3520635359228512,0.20494164211652793,-0.15808030412100174
235.0,0.42554739617323495,0.20812360176121256,-0.201287055957565
236.0,0.40747118782569186,0.21702829560179399,-0.21469868219782476
237.0,0.3955409185174489,0.19145689274164787,-0.18733891820130036
238.0,0.274580218544976,0.12548973497371085,-0.08047221314809896
239.0,0.2834718692746137,0.11744883707346974,-0.04046792881934515
240.0,0.39133062063937885,0.21238398091643224,-0.2984042605808078
241.0,0.36190793028154256,0.14962035289113543,-0.1734849007800415
242.0,0.3877800762780099,0.17714960468976054,-0.19061920178501274
243.0,0.39652616045622213,0.22493533309319858,-0.19105582568113996
244.0,0.40355223400942286,0.20406767119245614,-0.0858500594256122
245.0,0.3265036904057797,0.21144736969598266,-0.09291007056947517
246.0,0.3748645720246846,0.19747233386147206,-0.20365072667472706
247.0,0.40741794895235334,0.15135674702951027,-0.11564734277147139
248.0,0.3822562192588865,0.1545196195885835,-0.19350990643608776
249.0,0.35686910798720844,0.20826543103527506,-0.1901636955212202
250.0,0.325235999956858,0.2192135815408745,-0.21451014046649905
