k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.028469050979601,-0.0733495367949716,0.0480292105570509,-0.0498349526850695,0.5300172287124945,-0.4973946064988688,0.198517393875925,-4.730600240443946,-1.56430571501744,-0.8390395237323391,0.0106970579101201,-0.0479818000162526,-0.0488227338804678,-0.0420241254809169,-0.387009478575713,-0.1398459961142238,-0.0235873293110164
