,time,xc,xc_ref,yc,yc_ref,x1,x1_ref,y1,y1_ref,x2,x2_ref,y2,y2_ref,psi,psi_ref,U,U_ref,u,u_ref,v,v_ref,r,r_ref,delta,delta_ref,delta_in,npm,npm_ref,npm_in,error
0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,1.17248,1.17248,1.17248,1.17248,0.0,0.0,0.0,0.0,0.6108652381980153,0.6108652381980153,-0.3829682161860064,17.95,17.95,34.26103042688481,0.0
1,1.0,1.1682455244665266,1.1790322526328771,0.0017307902888138184,-0.0112004481383365,4.66824552446653,4.678654574074495,0.0017307902888138184,0.0402155733684014,-2.3317544755334696,-2.3205900688087406,0.0017307902888138184,-0.0626164696450745,0.06235566726824564,0.0146908202826624,1.1883125913045882,1.183673342113195,1.1879456137857107,1.1832619770729882,-0.0295302106378619,-0.0312037568690756,0.05813578019787631,0.0256625016984914,-0.017357320543233277,0.6108652381980153,-0.7568800742371937,28.26053767135963,17.95,26.296592564198935,0.016839549631583038
2,2.0,2.379069838129347,2.3688158090011147,0.089503609301497,-0.0270938347585173,5.879069838129351,5.864121860287876,0.089503609301497,0.1541121470360812,-1.1209301618706473,-1.126490242285647,0.089503609301497,-0.2082998165531159,0.020521850245477598,0.0517962948838366,1.2230998202151113,1.1937654152036075,1.2213375926204628,1.1918056568027726,0.06563272859092704,-0.0683750169956354,-0.14783094326802412,0.0457803156214188,-0.48482485670570374,0.6108652381980153,0.7853981399082756,27.019087593161384,17.95,23.49777280323413,0.1170474650502556
3,3.0,3.6029620004620777,3.567098928716857,0.0811064684457443,-0.0272984638852396,7.102962000462088,7.047127121094904,0.0811064684457443,0.3460696925689306,0.10296200046208419,0.0870707363388101,0.0811064684457443,-0.40066662033941,-0.08379138612744778,0.1068799875282668,1.23242545243097,1.2004880532763007,1.2324245596688537,1.1955849171847384,0.0014834165677343472,-0.1083894453324884,0.00550082065536554,0.06216356119195,0.31810921369641737,0.6108652381980153,0.7853979134126523,24.793192120492094,17.95,22.60829924730825,0.11418313916112158
4,4.0,4.81912979041511,4.768825502398787,-0.020806281547300177,0.0068511610222082,8.319129790415117,8.214399080570526,-0.020806281547300177,0.6216866816330416,1.3191297904151171,1.3232519242270475,-0.020806281547300177,-0.6079843595886253,0.024605457364332083,0.176583559396048,1.1914301616674177,1.2019745109139623,1.1884530121120807,1.1927953184456432,-0.08417403478847754,-0.1482634586842472,0.18736805589667616,0.0753609892025312,0.6134920072762113,0.6108652381980153,-0.6511069236741331,23.41207641847418,17.95,21.857506076451536,0.057406058237043055
5,5.0,5.9845307707524835,5.966047121317333,0.04145083159395781,0.0920657015857622,9.484530770752503,9.350324485824927,0.04145083159395781,0.9846275874410376,2.4845307707524973,2.581769756809738,0.04145083159395781,-0.8004961842695133,0.17407664209378165,0.2578659894464685,1.16231117571036,1.1972180201361795,1.1619544742487924,1.1828161604215672,-0.02879355751572821,-0.1851402667827144,0.05790668074305118,0.085653762517,-0.18588697556049139,0.6108652381980153,0.33832230803033714,22.429400545246693,17.95,21.127389097237202,0.05388423109527324
6,6.0,7.1355554738308005,7.1484022636386735,0.24551358031394005,0.2423326111888775,10.63555547383082,10.438747827179355,0.24551358031394005,1.4354906361328268,3.6355554738308107,3.858056700097991,0.24551358031394005,-0.9508254137550716,0.19585662166328094,0.3478765159008071,1.17531106441536,1.186001869861942,1.175204664217846,1.1659962813485312,-0.015814402858992608,-0.2169172819242842,0.028375790569908497,0.0930691046679411,0.14547648973426744,0.6108652381980153,0.3325566078591123,21.606372341109378,17.95,20.14871774180354,0.013234748692070855
7,7.0,8.288073692709101,8.30391406243842,0.4728374677993213,0.4676084640583906,11.78807369270912,11.46489311341552,0.4728374677993213,1.9703431177095,4.7880736927091085,5.14293501146132,0.4728374677993213,-1.0351261895927186,0.2522511687036994,0.4437759950334179,1.1703532170484383,1.1689214474518037,1.1696150298246208,1.1434920984971917,-0.04156121586262956,-0.2424936514371229,0.0817548455877078,0.0977986165094886,0.2637336783346764,0.6108652381980153,0.21539161295229495,20.68495890288752,17.95,19.13203382021012,0.01668112086414354
8,8.0,9.41044403562393,9.420370211212,0.7670616345854585,0.773389012727717,12.910444035623948,12.41635875812986,0.7670616345854585,2.582823351612941,5.9104440356239305,6.424381664294138,0.7670616345854585,-1.0360453261575069,0.34378063577924683,0.5433205770361486,1.1499370380544145,1.1474193682453073,1.1488796540776063,1.1171845524298414,-0.049302453649688764,-0.2616675035930055,0.09431532930405186,0.1006485755688724,0.23317566502485912,0.6108652381980153,0.2174611011394514,19.70332303420367,17.95,18.270842123881586,0.011771349793473133
9,9.0,10.480420920312488,10.486257788706462,1.1541462988425037,1.1609740129233543,13.980420920312506,13.283550818523707,1.1541462988425037,3.264578468455777,6.980420920312477,7.688964758889218,1.1541462988425037,-0.9426304426090688,0.43556498858836584,0.6447890367309422,1.1263447451228754,1.1227132115094869,1.1253252778653269,1.08848287940556,-0.04791141683607296,-0.2751181137964688,0.08872356480557136,0.1018327852566812,0.22324216612025627,0.6108652381980153,0.2847949027353032,18.79782240069501,17.95,17.634317682395984,0.008982578261190838
10,10.0,11.489357786600815,11.491410054981142,1.6245628554043512,1.6278276144468649,14.989357786600833,14.060106765485656,1.6245628554043512,4.005178495037124,7.9893577866008085,8.922713344476627,1.6245628554043512,-0.7495232661433944,0.524448941826379,0.7467308330656693,1.1000458011336276,1.0961444339853215,1.0989424200857776,1.0587773695863545,-0.04925770932289708,-0.2837659278504044,0.09072883422207817,0.1018563873575154,0.26215091571934007,0.6108652381980153,0.28123371719436957,18.062347160580618,17.95,17.20110255383815,0.0038562231665923985
11,11.0,12.428913405954155,12.427689833274952,2.1675599746818492,2.168805173218788,15.928913405954173,14.741748111247478,2.1675599746818492,4.794663944391912,8.928913405954148,10.113631555302426,2.1675599746818492,-0.457053597954336,0.6170855068363571,0.8484331113174348,1.070825818444379,1.0690585000331763,1.069617299311684,1.029347436497297,-0.050860264060008584,-0.2886692423339004,0.0940382115205472,0.1014298373048036,0.27421354645979545,0.6108652381980153,0.2689760034012551,17.517936756168176,17.95,16.909695355167177,0.0017457518430999757
12,12.0,13.290825611653268,13.28874057128584,2.7774239035733532,2.777093809549786,16.790825611653283,15.32619359364032,2.7774239035733532,5.622930273877732,9.790825611653261,11.251287548931357,2.7774239035733532,-0.06874265477816,0.7111560241042824,0.9494511622627744,1.0419351123458263,1.0420764816596275,1.0407059518840753,1.0006873210305258,-0.05059545485683477,-0.2907718678910621,0.09356730379001665,0.1005500095114371,0.27090278788868133,0.6108652381980153,0.28064492796911394,17.13345487045138,17.95,16.6974336096829,0.0021110081473546967
13,13.0,14.071268664740419,14.069872724381826,3.4463289484486683,3.444764458990748,17.57126866474042,15.813063722911656,3.4463289484486683,6.479774367153251,10.571268664740412,12.326681725851994,3.4463289484486683,0.4097545508282438,0.80433492863667,1.0494424861411156,1.0148159463025885,1.0158163579225978,1.0135733681874755,0.97328538275723,-0.05020390593484396,-0.2908581041233742,0.09302708392710081,0.0994616513340785,0.27706099432464854,0.6108652381980153,0.2862604555692957,16.857836894101794,17.95,16.517320294428337,0.0020967300133049914
14,14.0,14.768633046205355,14.767997662800036,4.16522317580565,4.163485668661888,18.268633046205377,16.202947354360983,4.16522317580565,7.355807610867772,11.268633046205348,13.33304797123909,4.16522317580565,0.9711637264560044,0.8975106059224586,1.1483580238636777,0.9892677604708381,0.9907400029427321,0.9879953634081876,0.947475236477868,-0.05015838704454865,-0.2895797466884946,0.09340581074951414,0.0983918430172494,0.2828761627069719,0.6108652381980153,0.2846054473210126,16.642589358249676,17.95,16.343480891445445,0.0018500386878059195
