,k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0,0.2931,-0.2753,-0.1385,0.0287742469452249,-0.0891853050020673,0.0498955471522815,-0.0499786110025631,0.2192951980727259,-0.4963948306125318,0.1982504005966621,0.8262996428596523,0.639821570722241,-0.5118863364318555,0.0292366615465868,-0.0036495251294807,-0.0423280674080869,-0.1222291822936927,-0.4727457904278345,-0.1864966613006686,-0.0294663147855164
