,k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0,0.2931,-0.2753,-0.1385,0.0316032108011505,-0.0810333666136056,0.0489748929286674,-0.0499495305097953,0.2479558508826868,-0.4891147371897806,0.1996020483687139,-5.72912126887839,0.0242418812118976,-0.439421604297421,0.0368976804207213,-0.0666667112814099,-0.0507006661198998,0.3174973585700741,-0.6876020977627553,-0.2160334757062478,-0.0294422758580131
