time,xc,xc_ref,yc,yc_ref,x1,x1_ref,y1,y1_ref,x2,x2_ref,y2,y2_ref,psi,psi_ref,U,U_ref,u,u_ref,v,v_ref,r,r_ref,delta,delta_ref,delta_in,npm,npm_ref,npm_in,error
0.0,53.46146,53.46146,-4.91094,-4.91094,52.78647,52.78647,-4.89329,-4.89329,54.13645,54.13645,-4.92859,-4.92859,178.5021405963194,178.5021405963194,0.008170679286357603,0.008170679286357603,0.003197635871732,0.003197635871732,-0.0075189842952573,-0.0075189842952573,-0.0023532237923168,-0.0023532237923168,0.2899999999999968,0.2899999999999968,0.7853981593742084,20.6,20.6,7.679386426644513,0.0
1.0,53.4227105852944,53.46207,-4.892844197068996,-4.912335000000001,52.7477205852944,52.78666,-4.875194197068996,-4.89368,54.097700585294405,54.13748,-4.910494197068996,-4.93099,179.7457691794543,178.41787789718506,0.06698975222641325,0.004386342439883936,0.06091214633531253,-0.0019097527251124,-0.027880769935238737,0.0039487775993151,0.05041367078877005,-0.0026219498365248,28.55211003200751,0.4999999999999972,-0.7853980631890869,12.432614529771316,20.6,15.721608435526983,0.04392100778513799
2.0,53.34339614214519,53.459465,-4.871438238632944,-4.905665,52.66840614214519,52.78378,-4.853788238632944,-4.88598,54.01838614214519,54.13515,-4.889088238632944,-4.92535,182.57090660919036,178.3312512668003,0.10019886365487267,0.009178779875341228,0.09959371684812147,0.0039430475573844,-0.010995628317834696,-0.0082886896407197,0.02589833297032535,-0.0003000550164777,-17.94168724111495,0.6999999999999996,-0.1744414444030849,14.511655195729643,20.6,31.00881755224642,0.12101012749930576
3.0,53.20460709917462,53.463705,-4.886962846992634,-4.90283,52.52961709917462,52.79219,-4.869312846992634,-4.88008,53.879597099174624,54.13522,-4.904612846992634,-4.92558,181.33683078505962,178.05964031619737,0.19695964327519658,9.999999988961009e-05,0.19459590841955637,9.994266120623182e-05,0.030422582162931495,3.3859192161630736e-06,-0.06964481584317594,-5.039355706059032e-06,-12.918270223297148,0.9499999999999983,0.26599313151635934,24.939850692049564,20.6,44.465044516479786,0.25958329830070825
4.0,52.90572137386454,53.435475,-4.908858494405674,-4.896895000000001,52.230731373864536,52.75996,-4.891208494405674,-4.87324,53.58071137386454,54.11099,-4.926508494405674,-4.92055,177.5097180598352,177.99445151659395,0.43373165016637016,0.3226717372189612,0.4336707712499952,0.3225746238058521,0.007266809442725107,-0.0079159381260431,-0.02070655262412653,0.0333742311704922,4.881330691678365,0.9899999999999965,-0.03330017124380954,37.282127123763324,20.6,47.51182456961743,0.529888695484309
5.0,52.2933595941494,52.54662,-4.876529472835702,-4.86938,51.6183695941494,51.85563,-4.858879472835702,-4.84531,52.9683495941494,53.23761,-4.8941794728357015,-4.89345,178.46740762145882,178.00496098516462,0.8062457946545827,1.4215052761066402,0.8061374862882035,1.4211406756473717,-0.01321493848400648,0.0321936332144684,0.023963820770106063,0.0337378989916471,0.5896809215440316,1.2499999999999991,0.025422006445249577,43.74852919881954,20.6,41.11973907571896,0.2533612995969144
6.0,51.303825211539746,51.199785,-4.84889029004692,-4.838045,50.628835211539744,50.50537,-4.83124029004692,-4.81754,51.97881521153975,51.8942,-4.8665402900469195,-4.85855,179.57026825580408,178.30863579366903,1.158163258459572,1.3512533589224585,1.1581046429881336,1.3512445292078723,-0.011652001331159104,0.004884903788408,0.018463567626672298,-0.0057373396215419,1.137661647929442,0.7499999999999959,-0.3515094071404202,42.08681693550292,20.6,32.23760185265841,0.10460394798207719
7.0,50.026656495205216,49.86468,-4.844403638399595,-4.7972,49.351666495205215,49.1737,-4.8267536383995955,-4.78104,50.70164649520522,50.55566,-4.862053638399595,-4.81336,177.416520719434,178.66026362016623,1.3658114265914767,1.4257953289301954,1.3648829479502487,1.4257620742416164,0.050352670261701545,0.0097379491376477,-0.10691439163270648,-0.0072426047317081,-12.312389187815521,-0.15999999999999845,0.785398120084094,35.86092559561374,20.6,25.959497198589744,0.16871445841161703
8.0,48.620767286333944,48.502855,-4.752149237695036,-4.777955,47.94577728633394,47.8082,-4.7344992376950366,-4.76818,49.295757286333945,49.19751,-4.769799237695036,-4.78773,176.41490415137744,179.19380227277534,1.4298273180164218,1.4482402701205774,1.4289898467699624,1.4482085992593787,-0.04893032980057792,0.0095777361684086,0.11460266523913151,-0.0194932689101312,23.91594871908071,-0.9699999999999945,-0.24036256146672078,29.60202914505164,20.6,23.536847831891862,0.12070312604335924
9.0,47.19839163231841,47.143895,-4.697023454161238,-4.757325,46.52340163231841,46.44858,-4.679373454161238,-4.75145,47.87338163231841,47.83921,-4.714673454161238,-4.7632,183.25423079496053,179.51589611263606,1.421668408770836,1.462340907585853,1.4210613011256292,1.4619762908865508,-0.041543265881909625,0.0326535585291876,0.06938428471633701,-0.0206162717262567,0.09277302419213268,-1.5699999999999956,-0.7818034012837821,25.768103345110607,20.6,23.07941549375821,0.08127828347469197
