k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0302995068057728,-0.0861099014814925,0.0489431802494277,-0.0498987607362925,0.4243673596064093,-0.4530521838792367,0.1999472511848461,-5.9834010643564985,-0.4034135915215922,-0.570841589194528,0.0266973906654543,-0.0227336223326302,-0.0495723307007887,-0.2967270365033447,-0.4786369329229406,-0.2125058934268968,-0.0318022989048131
