,time,xc,xc_ref,yc,yc_ref,x1,x1_ref,y1,y1_ref,x2,x2_ref,y2,y2_ref,psi,psi_ref,U,U_ref,u,u_ref,v,v_ref,r,r_ref,delta,delta_ref,delta_in,npm,npm_ref,npm_in,error
0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,1.17248,1.17248,1.17248,1.17248,0.0,0.0,0.0,0.0,0.6108652381980153,0.6108652381980153,0.4212310672971204,17.95,17.95,21.86987718070139,0.0
1,1.0,1.1812467837987897,1.1790322526328771,-0.007660127740600185,-0.0112004481383365,4.681246783798788,4.678654574074495,-0.007660127740600185,0.0402155733684014,-2.3187532162012117,-2.3205900688087406,-0.007660127740600185,-0.0626164696450745,0.012750619190083624,0.0146908202826624,1.1924268317979683,1.183673342113195,1.192116052183067,1.1832619770729882,-0.027222551665840783,-0.0312037568690756,0.02479561377322598,0.0256625016984914,0.49099358002258753,0.6108652381980153,0.7853980844535883,20.427834955917636,17.95,16.78411890444262,0.004175885152087604
2,2.0,2.382945801967787,2.3688158090011147,-0.017307837552820133,-0.0270938347585173,5.882945801967787,5.864121860287876,-0.017307837552820133,0.1541121470360812,-1.1170541980322126,-1.126490242285647,-0.017307837552820133,-0.2082998165531159,0.048136054426104614,0.0517962948838366,1.208192909371622,1.1937654152036075,1.206598963627496,1.1918056568027726,-0.0620406901067117,-0.0683750169956354,0.04519201124798931,0.0457803156214188,0.6770927192721948,0.6108652381980153,0.7853980923486852,18.12456713683302,17.95,15.163150395607904,0.017187857415865627
3,3.0,3.59301433407722,3.567098928716857,-0.008794123461873643,-0.0272984638852396,7.09301433407722,7.047127121094904,-0.008794123461873643,0.3460696925689306,0.09301433407722122,0.0870707363388101,-0.008794123461873643,-0.40066662033941,0.10116721464399432,0.1068799875282668,1.2102016377091516,1.2004880532763007,1.2061989788317053,1.1955849171847384,-0.09834646602325786,-0.1083894453324884,0.05993240774327622,0.06216356119195,0.7455547717465947,0.6108652381980153,0.7853981342464086,16.252594744538747,17.95,15.19734912939765,0.031843662626898694
4,4.0,4.799665560022674,4.768825502398787,0.03578487489177605,0.0068511610222082,8.29966556002268,8.214399080570526,0.03578487489177605,0.6216866816330416,1.2996655600226754,1.3232519242270475,0.03578487489177605,-0.6079843595886253,0.1667243324289994,0.176583559396048,1.2037957014039382,1.2019745109139623,1.1964267586003416,1.1927953184456432,-0.13299286455926806,-0.1482634586842472,0.07073128147489334,0.0753609892025312,0.7707405805576788,0.6108652381980153,0.785398019685588,15.585552290182568,17.95,15.90983759469775,0.04228792915869332
5,5.0,5.994247143207274,5.966047121317333,0.129876642211031,0.0920657015857622,9.494247143207287,9.350324485824927,0.129876642211031,0.9846275874410376,2.4942471432072777,2.581769756809738,0.129876642211031,-0.8004961842695133,0.24206856657262538,0.2578659894464685,1.1922960025374298,1.1972180201361795,1.180774982192731,1.1828161604215672,-0.16534871966390022,-0.1851402667827144,0.07975427933965545,0.085653762517,0.7800058486190693,0.6108652381980153,0.7853979312771965,15.790539685899041,17.95,16.75947936180542,0.04716893538718866
6,6.0,7.16906885566299,7.1484022636386735,0.28394741296186016,0.2423326111888775,10.669068855663,10.438747827179355,0.28394741296186016,1.4354906361328268,3.669068855662997,3.858056700097991,0.28394741296186016,-0.9508254137550716,0.3259232832911567,0.3478765159008071,1.1772548967484708,1.186001869861942,1.1610010028275122,1.1659962813485312,-0.19495066902107283,-0.2169172819242842,0.08780065090445563,0.0930691046679411,0.7834142949694688,0.6108652381980153,0.7853980054971056,16.403026383802764,17.95,17.452848956190515,0.04646396186835735
7,7.0,8.315936256984523,8.30391406243842,0.5064831301544921,0.4676084640583906,11.815936256984534,11.46489311341552,0.5064831301544921,1.9703431177095,4.815936256984534,5.14293501146132,0.5064831301544921,-1.0351261895927186,0.41732492499676294,0.4437759950334179,1.1591951523351411,1.1689214474518037,1.1379171655220086,1.1434920984971917,-0.22108352631448758,-0.2424936514371229,0.09479992629004068,0.0977986165094886,0.7846682391196912,0.6108652381980153,0.785396840130131,17.066640784733163,17.95,17.862747549294607,0.04069118855216378
8,8.0,9.425431704289121,9.420370211212,0.8038793832624536,0.773389012727717,12.925431704289132,12.41635875812986,0.8038793832624536,2.582823351612941,5.925431704289131,6.424381664294138,0.8038793832624536,-1.0360453261575069,0.5150406402604955,0.5433205770361486,1.1381732481437192,1.1474193682453073,1.1119456319523449,1.1171845524298414,-0.2429305546285297,-0.2616675035930055,0.10036464168165887,0.1006485755688724,0.7851288027922642,0.6108652381980153,0.7756679948814623,17.569876231833717,17.95,17.978692397987125,0.030907627012038374
9,9.0,10.487011920612119,10.486257788706462,1.1797505463687115,1.1609740129233543,13.98701192061213,13.283550818523707,1.1797505463687115,3.264578468455777,6.987011920612126,7.688964758889218,1.1797505463687115,-0.9426304426090688,0.6174456300661992,0.6447890367309422,1.1143483602382684,1.1227132115094869,1.08362551303187,1.08848287940556,-0.2598615313433959,-0.2751181137964688,0.10413551100990098,0.1018327852566812,0.7791484313436869,0.6108652381980153,0.6587704359336672,17.828297346693176,17.95,17.863041271991435,0.01879167164346334
10,10.0,11.490150561068857,11.491410054981142,1.6347655761304523,1.6278276144468649,14.990150561068868,14.060106765485656,1.6347655761304523,4.005178495037124,7.990150561068863,8.922713344476627,1.6347655761304523,-0.7495232661433944,0.7224255550852721,0.7467308330656693,1.0894323878211871,1.0961444339853215,1.055159444185393,1.0587773695863545,-0.2711115544939863,-0.2837659278504044,0.10534798860053987,0.1018563873575154,0.7030550268952696,0.6108652381980153,0.607139802163151,17.850259695798925,17.95,17.611679226599577,0.007051357120300227
11,11.0,12.426035933915612,12.427689833274952,2.167135064802291,2.168805173218788,15.926035933915623,14.741748111247478,2.167135064802291,4.794663944391912,8.926035933915623,10.113631555302426,2.167135064802291,-0.457053597954336,0.8273142036347939,0.8484331113174348,1.064877114811522,1.0690585000331763,1.0282626418800997,1.029347436497297,-0.2768378748709599,-0.2886692423339004,0.10411111866619653,0.1014298373048036,0.6424250427707063,0.6108652381980153,0.6179922771310732,17.69944807959944,17.95,17.32096035081342,0.002350456384126128
12,12.0,13.28768327461307,13.28874057128584,2.7713417947090466,2.777093809549786,16.78768327461309,15.32619359364032,2.7713417947090466,5.622930273877732,9.78768327461308,11.251287548931357,2.7713417947090466,-0.06874265477816,0.9303511524306568,0.9494511622627744,1.0407160586354216,1.0420764816596275,1.0026848582902106,1.0006873210305258,-0.2787704963893895,-0.2907718678910621,0.10192643734195674,0.1005500095114371,0.6269805900995743,0.6108652381980153,0.6598282529604583,17.460198217342423,17.95,17.06526703137699,0.005848380201589186
