k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0302235160748506,-0.0858295942097784,0.0496358136338917,-0.0499797512006083,0.6615609234431219,-0.4934456098472266,0.19687769635629,-5.206535238561743,-1.3296735975765728,-0.8844282316350478,0.0039543187022234,-0.0282793241314505,-0.0451277276309611,-0.0710327964468875,-0.649002097413873,-0.193674840833255,-0.0270486115301358
