time,xc,xc_ref,yc,yc_ref,x1,x1_ref,y1,y1_ref,x2,x2_ref,y2,y2_ref,psi,psi_ref,U,U_ref,u,u_ref,v,v_ref,r,r_ref,delta,delta_ref,delta_in,npm,npm_ref,npm_in,error
0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,1.17248,1.17248,1.17248,1.17248,0.0,0.0,0.0,0.0,35.0,35.0,-0.3788978439188347,17.95,17.95,34.420707605820276,0.0
1.0,1.1678848478979287,1.1790322526328771,0.0006981870929098676,-0.0112004481383365,4.667884847897932,4.678654574074495,0.0006981870929098676,0.0402155733684014,-2.3321151521020704,-2.3205900688087406,0.0006981870929098676,-0.0626164696450745,3.47980604941429,0.8417219997817427,1.1879055894274377,1.183673342113195,1.1875107688109798,1.1832619770729882,-0.030624554705398436,-0.0312037568690756,0.05539662481465,0.0256625016984914,-0.8470811182081559,35.0,-0.7588314721175373,28.361472898866015,17.95,26.38686661467137,0.016304666592451642
2.0,2.3786256602796474,2.3688158090011147,0.08454959976919309,-0.0270938347585173,5.878625660279654,5.864121860287876,0.08454959976919309,0.1541121470360812,-1.121374339720352,-1.126490242285647,0.08454959976919309,-0.2082998165531159,1.0573393037653924,2.9677090912588957,1.22276373623128,1.1937654152036075,1.2210142223395943,1.1918056568027726,0.06538672255676288,-0.0683750169956354,-0.14434461321881076,0.0457803156214188,-27.794860687617422,35.0,0.7853981397955464,27.113283671478722,17.95,23.58281282725962,0.11207359035584648
3.0,3.6029615388468677,3.567098928716857,0.07793227863226687,-0.0272984638852396,7.102961538846866,7.047127121094904,0.07793227863226687,0.3460696925689306,0.10296153884686525,0.0870707363388101,0.07793227863226687,-0.40066662033941,-4.5887776872110715,6.1237721997805625,1.233043528491957,1.2004880532763007,1.2330398253194557,1.1955849171847384,0.0030219748612411316,-0.1083894453324884,0.010297158562464206,0.06216356119195,18.22026647211627,35.0,0.7853981157526568,24.88160046865628,17.95,22.697575673482582,0.11117389970727345
4.0,4.819990644145455,4.768825502398787,-0.017872521213247256,0.0068511610222082,8.319990644145458,8.214399080570526,-0.017872521213247256,0.6216866816330416,1.3199906441454548,1.3232519242270475,-0.017872521213247256,-0.6079843595886253,1.5867121708337104,10.117492684791243,1.1919282867095122,1.2019745109139623,1.1889298192301436,1.1927953184456432,-0.08449216297178591,-0.1482634586842472,0.1815161136699062,0.0753609892025312,35.14828485322553,35.0,-0.5707606445762384,23.5010334959589,17.95,21.966008906382104,0.05682545374421915
5.0,5.986360742767379,5.966047121317333,0.041313112608633275,0.0920657015857622,9.486360742767394,9.350324485824927,0.041313112608633275,0.9846275874410376,2.4863607427673835,2.581769756809738,0.041313112608633275,-0.8004961842695133,9.998465029709639,14.774632875247672,1.1630555241484815,1.1972180201361795,1.1624640103372308,1.1828161604215672,-0.03708877084754526,-0.1851402667827144,0.06288384232855647,0.085653762517,-7.741386403886107,35.0,0.2814645418157518,22.530712894659793,17.95,21.268648792172254,0.05466688672585218
6.0,7.138474994421843,7.1484022636386735,0.24211670099071486,0.2423326111888775,10.638474994421866,10.438747827179355,0.24211670099071486,1.4354906361328268,3.6384749944218564,3.858056700097991,0.24211670099071486,-0.9508254137550716,11.59017441003243,19.93185615283192,1.1756370635030464,1.186001869861942,1.17545420349535,1.1659962813485312,-0.020734525969465418,-0.2169172819242842,0.029682871668962482,0.0930691046679411,7.346140869235867,35.0,0.3591519666371557,21.73293622965917,17.95,20.361115752184766,0.009929616876652348
7.0,8.290707804943333,8.30391406243842,0.472992940696252,0.4676084640583906,11.79070780494334,11.46489311341552,0.472992940696252,1.9703431177095,4.79070780494335,5.14293501146132,0.472992940696252,-1.0351261895927186,14.737253503620952,25.42649156463343,1.1706179356995021,1.1689214474518037,1.1697541995354708,1.1434920984971917,-0.04496069450635351,-0.2424936514371229,0.0801709019900012,0.0977986165094886,15.71020268305331,35.0,0.2343295008252476,20.865780306667446,17.95,19.438328184875672,0.014261760960351722
8.0,9.41267587159806,9.420370211212,0.7680999631867813,0.773389012727717,12.912675871598067,12.41635875812986,0.7680999631867813,2.582823351612941,5.912675871598077,6.424381664294138,0.7680999631867813,-1.0360453261575069,19.94671855128804,31.129975986783826,1.1492815447708893,1.1474193682453073,1.147997072911039,1.1171845524298414,-0.05432117210304423,-0.2616675035930055,0.0946326328242428,0.1006485755688724,14.266368994358853,35.0,0.22302127297001756,19.963458476209013,17.95,18.647553271370736,0.009336857455327816
9.0,10.481760403350407,10.486257788706462,1.1547997427327934,1.1609740129233543,13.981760403350414,13.283550818523707,1.1547997427327934,3.264578468455777,6.98176040335043,7.688964758889218,1.1547997427327934,-0.9426304426090688,25.23235214073329,36.943690480988806,1.1252443353964225,1.1227132115094869,1.1239895020637714,1.08848287940556,-0.05312639261395374,-0.2751181137964688,0.08897514833900355,0.1018327852566812,13.325652676092515,35.0,0.2909462776634557,19.131647747385113,17.95,18.04748538694268,0.007638591979344735
10.0,11.489684582467476,11.491410054981142,1.6250604154858426,1.6278276144468649,14.989684582467483,14.060106765485656,1.6250604154858426,4.005178495037124,7.989684582467493,8.922713344476627,1.6250604154858426,-0.7495232661433944,30.323871689600193,42.78452516695088,1.099247900508366,1.0961444339853215,1.0979110452489649,1.0587773695863545,-0.054196711084491776,-0.2837659278504044,0.09047376291827439,0.1018563873575154,15.439679406774474,35.0,0.29269146569623394,18.44632644118957,17.95,17.62133556658088,0.0032610804168709973
11.0,12.428689994973581,12.427689833274952,2.1678406901851925,2.168805173218788,15.928689994973588,14.741748111247478,2.1678406901851925,4.794663944391912,8.928689994973602,10.113631555302426,2.1678406901851925,-0.457053597954336,35.61877890792907,48.61163647764217,1.0704134653823278,1.0690585000331763,1.0689534374652978,1.029347436497297,-0.05588859814781092,-0.2886692423339004,0.09398070236898431,0.1014298373048036,16.28059333394609,35.0,0.2795153423097389,17.92483276098911,17.95,17.31840897664613,0.001389442674419557
12.0,13.290510452441065,13.28874057128584,2.7773305649153355,2.777093809549786,16.79051045244108,15.32619359364032,2.7773305649153355,5.622930273877732,9.790510452441087,11.251287548931357,2.7773305649153355,-0.06874265477816,41.014110883713194,54.39954445144767,1.0417500537133413,1.0420764816596275,1.0402580396437389,1.0006873210305258,-0.05573495643054644,-0.2907718678910621,0.09377990566724292,0.1005500095114371,16.112737571175458,35.0,0.2895342669924622,17.541499824778608,17.95,17.086568810891215,0.0017856462154457993
13.0,14.071013828560865,14.069872724381826,3.446016562395205,3.444764458990748,17.57101382856087,15.813063722911656,3.446016562395205,6.479774367153251,10.571013828560886,12.326681725851994,3.446016562395205,0.4097545508282438,46.36537983660191,60.128625297602305,1.01480930325783,1.0158163579225978,1.0133027229743194,0.97328538275723,-0.055276700258536135,-0.2908581041233742,0.09319965272500792,0.0994616513340785,16.413850656273436,35.0,0.29616020737137505,17.25392861738102,17.95,16.886547719556074,0.0016940725140541294
14.0,14.768464652818697,14.767997662800036,4.164916115526893,4.163485668661888,18.268464652818714,16.202947354360983,4.164916115526893,7.355807610867772,11.268464652818718,13.33304797123909,4.164916115526893,0.9711637264560044,51.711252762978525,65.79606813737222,0.989388325493235,0.9907400029427321,0.9878499392748538,0.947475236477868,-0.05515211779229391,-0.2895797466884946,0.09350470098731178,0.0983918430172494,16.76460124766276,35.0,0.2951796441991552,17.021699607452287,17.95,16.696622962925847,0.0015047451316185653
15.0,15.38126434804397,15.381190937598207,4.925791063310941,4.924838939757722,18.881264348043995,16.497512501036738,4.925791063310941,8.242040496341547,11.881264348043992,14.264869374159677,4.925791063310941,1.6076373831738966,57.07234630988179,71.40062213477755,0.9655164507495871,0.9669323757935914,0.9639555013401245,0.9232498487219836,-0.05487994264017679,-0.2873463697224545,0.09353568066475311,0.0972693711132081,16.858121314781364,35.0,0.29557991641148446,16.816211970745876,17.95,16.509739995471183,0.0009549493987335761
16.0,15.908401104760323,15.90853518889454,5.720860602249922,5.720468240530635,19.408401104760365,16.699414852147655,5.720860602249922,9.129941712821136,12.408401104760344,15.117655525641428,5.720860602249922,2.3109947682401346,62.42087677711747,76.94033353343848,0.9433357365581432,0.9445133458444863,0.9417658005784829,0.9006466407055889,-0.05440118315316026,-0.2845014746255001,0.09312399796607482,0.0961507750890126,16.907022416458094,35.0,0.29769763618749023,16.622484736056425,17.95,16.327686495282485,0.00041463993272559073
17.0,16.349853405936923,16.35003811598777,6.542334593213434,6.54233171939523,19.849853405936972,16.811719602940816,6.542334593213434,10.011748126315108,12.84985340593693,15.88835662903472,6.542334593213434,3.0729153124753545,67.74315593271024,82.42008013735544,0.922724649732325,0.9236198890907239,0.9211486118115355,0.8797265640433003,-0.05390745942189193,-0.2813447565541787,0.0926775629849259,0.0951698474756617,17.001711363643164,35.0,0.29888180010266535,16.436136706437903,17.95,16.15570314033253,0.00018473240569663707
18.0,16.70624607716529,16.70635521548388,7.382554731715876,7.382771178890552,20.20624607716534,16.837892904535085,7.382554731715876,10.88029856782678,13.206246077165313,16.57481752643268,7.382554731715876,3.885243789954324,73.04091529201324,87.84619151712774,0.9035003289281451,0.9041624791566316,0.9019191771400724,0.8603595109084834,-0.05342885250724634,-0.278013130452469,0.09225251560603609,0.0942583705894729,17.07943334877644,35.0,0.2990538107385152,16.258868862896268,17.95,15.998764977186811,0.00024240575902884207
19.0,16.978654614937533,16.978643738338782,8.234166626023125,8.234443340356023,20.478654614937582,16.781989370779037,8.234166626023125,11.728914267366244,13.478654614937549,17.175298105898527,8.234166626023125,4.739972413345802,78.31238883173278,93.22097206837135,0.8855765753739689,0.8860457342810424,0.8839937778160532,0.8424222463584442,-0.05292326174367313,-0.2745938857258556,0.09174626507785501,0.093375122412488,17.11425551765877,35.0,0.2991911360832153,16.09445183077371,17.95,15.85961371409855,0.00027692800947471145
20.0,17.168660058986635,17.1685692935454,9.090170587004176,9.090369191130648,20.668660058986685,16.648419707576107,9.090170587004176,12.551502590497968,13.668660058986642,17.688718879514692,9.090170587004176,5.629235791763328,83.55285766599835,98.54662407319131,0.8689113908590311,0.8692350537177078,0.8673297331673079,0.825848474358531,-0.052403617513512316,-0.2711897417147506,0.09118177545724235,0.0925487470080287,17.132039503314644,35.0,0.2995280950645026,15.946005811133121,17.95,15.738362391503836,0.00021836200304692623
21.0,17.278338974487315,17.27824548274108,9.943942218436016,9.944009308797137,20.778338974487365,16.44167460777339,9.943942218436016,13.34256034874869,13.778338974487324,18.11481635770877,9.943942218436016,6.5454582688455805,88.76147865010091,103.82872194883534,0.8534459423001391,0.8537288532662443,0.8518657915879936,0.8106045964906907,-0.05191001397354495,-0.2679051008238942,0.09064721153190294,0.0918474658786727,17.15078579294843,35.0,0.29971801550444727,15.814750118683321,17.95,15.63322094402911,0.0001150731209679547
22.0,17.31014811212732,17.310098567240683,10.789244945374621,10.789225544816436,20.81014811212737,16.16637149852579,10.789244945374621,14.097078079662698,13.810148112127319,18.45382563595557,10.789244945374621,7.481373009970174,93.94126321923339,109.07339990631971,0.8391101474527772,0.8394068059403266,0.8375309281624649,0.7965616332054265,-0.05145662182403423,-0.2647514879354687,0.0901752723237601,0.0912231591465245,17.164560675102486,35.0,0.2995336516296096,15.700001778429872,17.95,15.54157721534096,5.320787018563732e-05
23.0,17.26682779817938,17.266815551813472,11.620228223578655,11.620186255075712,20.76682779817943,15.827440125244946,11.620228223578655,14.810515138026602,13.766827798179373,18.706190978382,11.620228223578655,8.429857372124822,99.09523128488274,114.28338972535096,0.82584389304497,0.8261448905141237,0.8242656785852835,0.7835944236751492,-0.051031625351479655,-0.2617157987355829,0.08973981146285677,0.0906296492827947,17.162950907428357,35.0,0.2990971525855342,15.599858340135656,17.95,15.460761428365304,4.371874560486364e-05
24.0,17.151371933668866,17.15137436066115,12.431418549479211,12.431382237326872,20.651371933668916,15.430020103430564,12.431418549479211,15.478830271521078,13.651371933668862,18.872728617891735,12.431418549479211,9.383934203132666,104.2246138076366,119.45997925953046,0.8135960445475373,0.8138590458468802,0.8120195716811066,0.7716129449297218,-0.05062350156034692,-0.2588049646426368,0.08931396578605369,0.0900566719194923,17.146549653522477,35.0,0.2987001736914002,15.511932316620301,17.95,15.388355729606282,3.639316830204591e-05
25.0,16.967026611170667,16.967039884743127,13.217707205461675,13.217661809530194,20.467026611170716,14.979340735336578,13.217707205461675,16.098469351079693,13.467026611170663,18.954739034149675,13.217707205461675,10.336854267980693,109.32998010206012,124.60489332822515,0.8023084845531451,0.8025024609327677,0.8007342344347894,0.7605596724326897,-0.050235348014081804,-0.256045278168194,0.08890395653529794,0.0895264859772067,17.126138250571962,35.0,0.29855036821017633,15.433817008504558,17.95,15.322313513565621,4.72967051803312e-05
26.0,16.717277706059164,16.717319706240552,13.97433073933189,13.974263646306335,20.217277706059214,14.480592480024544,13.97433073933189,16.666298437222686,13.217277706059171,18.95404693245656,13.97433073933189,11.282228855389986,114.41301200392687,129.72212835976342,0.7919056164996601,0.7920617095246583,0.7903331801500861,0.7504063218422735,-0.049879552900543425,-0.2534799870488287,0.08853881951826667,0.0890907605451632,17.11320368431066,35.0,0.29854089937222683,15.36333334840687,17.95,15.261163259154864,7.915484391191776e-05
27.0,16.40582219456525,16.40589539740814,14.696845444687488,14.696789174687195,19.9058221945653,13.938916636787493,14.696845444687488,17.179532776964045,12.905822194565262,18.87287415802879,14.696845444687488,12.21404557241035,119.47680982952998,134.81751383792684,0.7823013681786148,0.7824666311226375,0.7807298637659652,0.741080204237556,-0.04956117914366093,-0.251105873502855,0.088232760107699,0.0887433937379572,17.1081023800107,35.0,0.29839057215227993,15.298749483796021,17.95,15.204253304116921,9.233075944862238e-05
28.0,16.03654076695929,16.036607566669336,15.381110904912875,15.381100227101632,19.53654076695934,13.359625826927626,15.381110904912875,17.63582166557013,12.536540766959304,18.713589306411045,15.381110904912875,13.126378788633136,124.52428960971761,139.8938204637637,0.7734186381848303,0.7735951479470885,0.771847723319966,0.7324698656725219,-0.04926948241520826,-0.2488721535426484,0.08796387477316929,0.0884138252228365,17.100781185296473,35.0,0.2979771046992668,15.23901645270072,17.95,15.151722237448393,6.764774138837833e-05
29.0,15.613488394190806,15.613502082937412,16.023297822886697,16.023334928637038,19.113488394190863,12.748199635610009,16.023297822886697,18.033320472201865,12.113488394190819,18.478804530264814,16.023297822886697,14.01334938507221,129.55653097727475,144.9506634134593,0.7652019101333536,0.7653583407462463,0.7636322002568792,0.7244919960020004,-0.04898801896964716,-0.2467483282190271,0.08769527993391196,0.0880629179993713,17.08311297979259,35.0,0.2973759187251409,15.183835994328076,17.95,15.104060003659281,3.9550202173731836e-05
30.0,15.140896478909507,15.1408457859731,16.61991526243037,16.61996737329943,18.640896478909575,12.110167583688938,16.61991526243037,18.370678552848943,11.64089647890952,18.17152398825726,16.61991526243037,14.86925619374992,134.57285535992784,149.98655587200912,0.7576135916466987,0.7577028381294822,0.7560461974060668,0.7170928867565243,-0.048708332301953754,-0.2447271596547204,0.08740659096705483,0.0876877374656589,17.054839553611856,35.0,0.2968393886431404,15.133407957713207,17.95,15.061486129300953,7.270018208862759e-05
