k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0294133975766298,-0.0782244573249686,0.049881710474322,-0.049886368187829,0.324059980895175,-0.4870019977637371,0.1991788146186276,-5.957314814317487,-0.6483427631587713,-0.6014056950946927,0.0252362725211463,-0.0464421320608497,-0.0544949607924135,-0.2483205535078885,-0.3371824139569088,-0.2082160108539836,-0.0315790319800124
