k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.02922031627354,-0.0874693336808437,0.0494416719635396,-0.0498569034845026,0.3239968557334939,-0.4980602280941403,0.1982857249876244,1.571578227910818,0.7485734507113331,-0.4875497027200317,0.0313827872408327,-0.0167533304702215,-0.0432577229599529,0.2394356657536719,-0.0535985643163879,-0.0554373300713556,-0.0195430846898381
