,k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0,0.2931,-0.2753,-0.1385,0.0286791955264941,-0.086379766685508,0.0495546549456271,-0.0498729290820887,0.6222598572920593,-0.483790507595036,0.1979321419243151,-3.4593006243647246,-0.4868390802030671,-0.6530620013154101,0.0222102600759013,-0.0109241098926047,-0.0379021415828664,-0.0764780015055291,-0.8948205124928692,-0.2355948287026841,-0.0312221948941977
