k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0313178097924318,-0.0861372442728109,0.0497476501298609,-0.0499734512192391,0.4695992246399736,-0.4980944376407052,0.1993678111964125,-5.535138864277347,-0.8664834804884214,-0.6096845681082579,0.0306654128491756,-0.0492207647795608,-0.0455571861471081,0.154837355127124,-0.743910637006749,-0.1951425658404356,-0.0280617472074343
