k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0317791115794646,-0.0655222197129487,0.0492781931598956,-0.0499345258494776,0.2592354839294057,-0.4901728266412118,0.1987870078297591,-4.133539000235738,0.8484551089588965,-0.4305009251867064,0.0278053033519106,-0.0130452574204225,-0.0449071802103792,0.1491677779126754,-0.5195237189812903,-0.2302614063190332,-0.0321018816112255
