,time,xc,xc_ref,yc,yc_ref,x1,x1_ref,y1,y1_ref,x2,x2_ref,y2,y2_ref,psi,psi_ref,U,U_ref,u,u_ref,v,v_ref,r,r_ref,delta,delta_ref,delta_in,npm,npm_ref,npm_in,error
0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,1.17248,1.17248,1.17248,1.17248,0.0,0.0,0.0,0.0,0.6108652381980153,0.6108652381980153,-0.7853981208279077,17.95,17.95,27.673443021848847,0.0
1,1.0101010101010102,1.1642649799388278,1.1790322526328771,0.005056053523393083,-0.0112004481383365,4.664264979938821,4.678654574074495,0.005056053523393083,0.0402155733684014,-2.3357350200611724,-2.3205900688087406,0.005056053523393083,-0.0626164696450745,0.03257981266895668,0.0146908202826624,1.170164201967359,1.183673342113195,1.1701601187212949,1.1832619770729882,0.0030912974737978614,-0.0312037568690756,-0.012981287040268432,0.0256625016984914,-0.2717415365046025,0.6108652381980153,-0.0332983531431429,24.096388236174704,17.95,25.290025510175315,0.021962381225591892
2,2.0202020202020203,2.3464084388597346,2.3688158090011147,0.040242951741151736,-0.0270938347585173,5.846408438859729,5.864121860287876,0.040242951741151736,0.1541121470360812,-1.1535915611402645,-1.126490242285647,0.040242951741151736,-0.2082998165531159,-0.02481046045396677,0.0517962948838366,1.1968259514991053,1.1937654152036075,1.1963321519362315,1.1918056568027726,0.034376451611006935,-0.0683750169956354,-0.06969562136126703,0.0457803156214188,-0.12101669843322042,0.6108652381980153,0.7853967867538765,24.850910895633493,17.95,23.194290877002956,0.07096712656402837
3,3.0303030303030303,3.552664275696081,3.567098928716857,-0.0035032729932405614,-0.0272984638852396,7.052664275696077,7.047127121094904,-0.0035032729932405614,0.3460696925689306,0.052664275696080884,0.0870707363388101,-0.0035032729932405614,-0.40066662033941,-0.02423399515119944,0.1068799875282668,1.2082738390276266,1.2004880532763007,1.2076089838480668,1.1955849171847384,-0.04007757737187485,-0.1083894453324884,0.09276807802818333,0.06216356119195,0.45194590002274526,0.6108652381980153,-0.19270127949541152,23.80372732429375,17.95,21.794536916901652,0.027831103417163754
4,4.040404040404041,4.754006813213003,4.768825502398787,-0.016544941325894347,0.0068511610222082,8.254006813213001,8.214399080570526,-0.016544941325894347,0.6216866816330416,1.2540068132130051,1.3232519242270475,-0.016544941325894347,-0.6079843595886253,0.08300132244872625,0.176583559396048,1.2003075036702429,1.2019745109139623,1.1995908959114887,1.1927953184456432,-0.04147030037703933,-0.1482634586842472,0.07900774902805713,0.0753609892025312,0.04445116479704411,0.6108652381980153,0.0665443370895324,22.533676761611957,17.95,20.71050674056122,0.027694244063844044
5,5.050505050505051,5.951716671701488,5.966047121317333,0.08809958182201184,0.0920657015857622,9.45171667170148,9.350324485824927,0.08809958182201184,0.9846275874410376,2.4517166717014924,2.581769756809738,0.08809958182201184,-0.8004961842695133,0.1339269350862985,0.2578659894464685,1.2041766055114405,1.1972180201361795,1.2039586632448536,1.1828161604215672,-0.022909265783099052,-0.1851402667827144,0.035376587832661247,0.085653762517,0.058416713195316834,0.6108652381980153,0.38264784234370264,21.3812135105142,17.95,19.858357177834172,0.014869159094335593
6,6.0606060606060606,7.142876777451422,7.1484022636386735,0.24499075721285607,0.2423326111888775,10.642876777451423,10.438747827179355,0.24499075721285607,1.4354906361328268,3.642876777451433,3.858056700097991,0.24499075721285607,-0.9508254137550716,0.1833002257104753,0.3478765159008071,1.1948829240739034,1.186001869861942,1.1942138545059882,1.1659962813485312,-0.039980894804301004,-0.2169172819242842,0.07280748227168192,0.0930691046679411,0.26336987537262607,0.6108652381980153,0.19888996807314854,20.41858471622076,17.95,19.246381265437083,0.0061316178852162204
7,7.070707070707071,8.305553387922025,8.30391406243842,0.46278651317302194,0.4676084640583906,11.805553387922028,11.46489311341552,0.46278651317302194,1.9703431177095,4.805553387922041,5.14293501146132,0.46278651317302194,-1.0351261895927186,0.26791782289448196,0.4437759950334179,1.1709785062858014,1.1689214474518037,1.1699595079798573,1.1434920984971917,-0.04884067844386301,-0.2424936514371229,0.08818437758516494,0.0977986165094886,0.22261080042833994,0.6108652381980153,0.19069949845635972,19.677610817506267,17.95,18.77040839603792,0.005092995030638236
8,8.080808080808081,9.422224975675327,9.420370211212,0.7712015668783612,0.773389012727717,12.92222497567533,12.41635875812986,0.7712015668783612,2.582823351612941,5.922224975675341,6.424381664294138,0.7712015668783612,-1.0360453261575069,0.353257104619344,0.5433205770361486,1.1470277951249142,1.1474193682453073,1.1460689263843675,1.1171845524298414,-0.04689113738549479,-0.2616675035930055,0.08179007884716404,0.1006485755688724,0.2024390103742514,0.6108652381980153,0.27866309206462436,19.104149515347913,17.95,18.372261304203352,0.002867938381187501
9,9.090909090909092,10.48724352501697,10.486257788706462,1.1626653599476364,1.1609740129233543,13.987243525016973,13.283550818523707,1.1626653599476364,3.264578468455777,6.987243525016982,7.688964758889218,1.1626653599476364,-0.9426304426090688,0.4360843536177375,0.6447890367309422,1.1223081409166402,1.1227132115094869,1.1212330522042608,1.08848287940556,-0.04911217580684565,-0.2751181137964688,0.08620710608433713,0.1018327852566812,0.2506218187884051,0.6108652381980153,0.27297559781223135,18.64150793704195,17.95,18.012139972895596,0.0019576339878540064
