,k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0,0.2931,-0.2753,-0.1385,0.0314806723681998,-0.0686786648892915,0.0498503444257286,-0.0496890608187593,0.400738757690837,-0.487483729667935,0.199964266482568,-4.648978933044689,-0.1502416321472424,-0.5185157472106106,0.0305570554812094,-0.0660905493104406,-0.054795068168455,0.2333723149283956,-0.830358035051584,-0.2744919321107803,-0.031854171199074
