,time,xc,xc_ref,yc,yc_ref,x1,x1_ref,y1,y1_ref,x2,x2_ref,y2,y2_ref,psi,psi_ref,U,U_ref,u,u_ref,v,v_ref,r,r_ref,delta,delta_ref,delta_in,npm,npm_ref,npm_in,error
0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,1.17248,1.17248,1.17248,1.17248,0.0,0.0,0.0,0.0,0.6108652381980153,0.6108652381980153,0.42272857768220673,17.95,17.95,21.041642737993303,0.0
1,1.0101010101010102,1.1807933598363283,1.1790322526328771,-0.007507752425270367,-0.0112004481383365,4.68079335983633,4.678654574074495,-0.007507752425270367,0.0402155733684014,-2.319206640163671,-2.3205900688087406,-0.007507752425270367,-0.0626164696450745,0.012510265688940873,0.0146908202826624,1.1911223854758601,1.183673342113195,1.1908261497186794,1.1832619770729882,-0.026563477330516796,-0.0312037568690756,0.024154425554729148,0.0256625016984914,0.4919401870129027,0.6108652381980153,0.7853980661222253,19.904290938586314,17.95,16.965572904586185,0.0040911490086948015
2,2.0202020202020203,2.3805150432785536,2.3688158090011147,-0.01689427397322953,-0.0270938347585173,5.880515043278555,5.864121860287876,-0.01689427397322953,0.1541121470360812,-1.119484956721447,-1.126490242285647,-0.01689427397322953,-0.2082998165531159,0.04697667191030481,0.0517962948838366,1.2058993823070019,1.1937654152036075,1.2043772238184312,1.1918056568027726,-0.06057080976689434,-0.0683750169956354,0.04417098060480313,0.0457803156214188,0.6774409458138458,0.6108652381980153,0.7853980769761066,18.046666850033695,17.95,15.67379617184734,0.01552105418105296
3,3.0303030303030303,3.5885158686329945,3.567098928716857,-0.008957443193092413,-0.0272984638852396,7.088515868632999,7.047127121094904,-0.008957443193092413,0.3460696925689306,0.0885158686329932,0.0870707363388101,-0.008957443193092413,-0.40066662033941,0.09917892091087241,0.1068799875282668,1.2085440033553918,1.2004880532763007,1.2046509223941868,1.1955849171847384,-0.0969265867608697,-0.1083894453324884,0.05940278709126617,0.06216356119195,0.7456828666726534,0.6108652381980153,0.7853981267089535,16.54672653774809,17.95,15.713314296190031,0.028197133815358308
4,4.040404040404041,4.794181804004308,4.768825502398787,0.03402242837184936,0.0068511610222082,8.294181804004308,8.214399080570526,0.03402242837184936,0.6216866816330416,1.2941818040043098,1.3232519242270475,0.03402242837184936,-0.6079843595886253,0.1645893729835211,0.176583559396048,1.2033996676214578,1.2019745109139623,1.1961044479121918,1.1927953184456432,-0.1323061212344522,-0.1482634586842472,0.07097042585234792,0.0753609892025312,0.7707876984521507,0.6108652381980153,0.7853981053231032,16.019909538232902,17.95,16.287388965688653,0.037164765578378084
5,5.050505050505051,5.989134829552518,5.966047121317333,0.12610331908433703,0.0920657015857622,9.489134829552523,9.350324485824927,0.12610331908433703,0.9846275874410376,2.4891348295525253,2.581769756809738,0.12610331908433703,-0.8004961842695133,0.2404972555834962,0.2578659894464685,1.1930657667149107,1.1972180201361795,1.1815154830952166,1.1828161604215672,-0.16561125237529892,-0.1851402667827144,0.08059554507756186,0.085653762517,0.7800232372518188,0.6108652381980153,0.7853978647530635,16.18898878785271,17.95,16.95356445727715,0.04112908552997912
6,6.0606060606060606,7.165337760638272,7.1484022636386735,0.27854602016285074,0.2423326111888775,10.665337760638284,10.438747827179355,0.27854602016285074,1.4354906361328268,3.66533776063828,3.858056700097991,0.27854602016285074,-0.9508254137550716,0.3253523768045933,0.3478765159008071,1.1787142827636836,1.186001869861942,1.1623078143288197,1.1659962813485312,-0.19597934876222795,-0.2169172819242842,0.08889944203870404,0.0930691046679411,0.7834206500955128,0.6108652381980153,0.7853975391117954,16.67229283053788,17.95,17.477405355785592,0.03997776942426466
7,7.070707070707071,8.313920482050346,8.30391406243842,0.5003830176111802,0.4676084640583906,11.813920482050358,11.46489311341552,0.5003830176111802,1.9703431177095,4.813920482050353,5.14293501146132,0.5003830176111802,-1.0351261895927186,0.4178336654022619,0.4437759950334179,1.1607541897235285,1.1689214474518037,1.139234832795628,1.1434920984971917,-0.22247311007365025,-0.2424936514371229,0.09580986822832122,0.0977986165094886,0.7846702822813157,0.6108652381980153,0.7853959924374854,17.181221008324364,17.95,17.76393519875641,0.03426805792621774
8,8.080808080808081,9.424765453451919,9.420370211212,0.7981161854921273,0.773389012727717,12.924765453451931,12.41635875812986,0.7981161854921273,2.582823351612941,5.92476545345193,6.424381664294138,0.7981161854921273,-1.0360453261575069,0.5164111435895331,0.5433205770361486,1.1393429666175865,1.1474193682453073,1.112851925395875,1.1171845524298414,-0.24426008213307507,-0.2616675035930055,0.10105152256823256,0.1006485755688724,0.7851290185806801,0.6108652381980153,0.7380486734871363,17.5495666199067,17.95,17.813551316022206,0.02511476114297257
9,9.090909090909092,10.486984443235546,10.486257788706462,1.1752015521912482,1.1609740129233543,13.986984443235558,13.283550818523707,1.1752015521912482,3.264578468455777,6.986984443235553,7.688964758889218,1.1752015521912482,-0.9426304426090688,0.619225096105954,0.6447890367309422,1.1153153387557555,1.1227132115094869,1.0844293710578086,1.08848287940556,-0.26065541247215906,-0.2751181137964688,0.10421083203858725,0.1018327852566812,0.7553685648159821,0.6108652381980153,0.6435150669477164,17.716436771935616,17.95,17.683741733522787,0.014246083687248935
