k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0296317647666787,-0.044803836402672,0.0429899283997027,-0.0497891978330076,0.3012875385454768,-0.4843442009759219,0.1958750799212193,-4.612067313537146,-0.4998372367973589,-0.6415996534569054,0.0207457029220095,-0.0969628626738766,-0.056015752988141,0.3381387020926854,-0.7786503965510913,-0.2278758817218584,-0.0276119262019524
