,k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0,0.2931,-0.2753,-0.1385,0.0323929080548113,-0.0676290522298148,0.0489693038526209,-0.0497036366668353,0.2099932590137014,-0.4994348187137137,0.1993905694868646,-1.9454980589456896,-0.7998485168721428,-0.7713246994510713,0.014803982658496,-0.0296109782147256,-0.0428164455293456,0.2501418019136361,-0.8186537575928766,-0.2393371149867376,-0.0317867912872985
