,k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0,0.2931,-0.2753,-0.1385,0.0301739005845643,-0.0731378797174974,0.0497328510799432,-0.0497953788784607,0.2991929096608117,-0.4842642045407455,0.1974789213373078,-5.847767390883471,0.9118694460666878,-0.3203809768756407,0.0375398692056166,-0.0423363878328952,-0.0510545514419191,0.380625960203224,-0.5006064336304181,-0.2662977895786735,-0.0367105058905632
