,time,xc,xc_ref,yc,yc_ref,x1,x1_ref,y1,y1_ref,x2,x2_ref,y2,y2_ref,psi,psi_ref,U,U_ref,u,u_ref,v,v_ref,r,r_ref,delta,delta_ref,delta_in,npm,npm_ref,npm_in,error
0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,1.17248,1.17248,1.17248,1.17248,0.0,0.0,0.0,0.0,0.6108652381980153,0.6108652381980153,-0.37903179792910563,17.95,17.95,34.81079432585404,0.0
1,1.0,1.167584442911837,1.1790322526328771,0.0009256211148665542,-0.0112004481383365,4.667584442911841,4.678654574074495,0.0009256211148665542,0.0402155733684014,-2.332415557088161,-2.3205900688087406,0.0009256211148665542,-0.0626164696450745,0.061945622484756435,0.0146908202826624,1.1877843370908814,1.183673342113195,1.187383137821885,1.1832619770729882,-0.03086932870469887,-0.0312037568690756,0.05733212601887209,0.0256625016984914,-0.014869029600472669,0.6108652381980153,-0.7582021704489588,28.608054733921154,17.95,26.663633560388973,0.01667614772489795
2,2.0,2.3785796798717924,2.3688158090011147,0.08710926930737346,-0.0270938347585173,5.878579679871793,5.864121860287876,0.08710926930737346,0.1541121470360812,-1.121420320128206,-1.126490242285647,0.08710926930737346,-0.2082998165531159,0.019251900331796207,0.0517962948838366,1.2234464781622811,1.1937654152036075,1.2216286026759162,1.1918056568027726,0.0666696486549716,-0.0683750169956354,-0.14804352850108485,0.0457803156214188,-0.48474518982486586,0.6108652381980153,0.7853981473442768,27.37894613554032,17.95,23.81272772846194,0.11461972846183133
3,3.0,3.60323105143313,3.567098928716857,0.07954282941325562,-0.0272984638852396,7.103231051433126,7.047127121094904,0.07954282941325562,0.3460696925689306,0.10323105143313062,0.0870707363388101,0.07954282941325562,-0.40066662033941,-0.08300192202077154,0.1068799875282668,1.233425903779845,1.2004880532763007,1.233423040352552,1.1955849171847384,0.0026577514169216603,-0.1083894453324884,0.008844349349932251,0.06216356119195,0.31813852620401334,0.6108652381980153,0.7853979783696651,25.124666163307253,17.95,22.916944262671066,0.1127856030071165
4,4.0,4.82016337449497,4.768825502398787,-0.02033880800088661,0.0068511610222082,8.32016337449497,8.214399080570526,-0.02033880800088661,0.6216866816330416,1.320163374494971,1.3232519242270475,-0.02033880800088661,-0.6079843595886253,0.02704109295256941,0.176583559396048,1.1914701145196513,1.2019745109139623,1.1883624431770374,1.1927953184456432,-0.08599847347350859,-0.1482634586842472,0.18697686449685688,0.0753609892025312,0.6135028318220808,0.6108652381980153,-0.6214154982930004,23.729119763642263,17.95,22.17500002168442,0.05809364446168704
5,5.0,5.985455231074157,5.966047121317333,0.04103441205361671,0.0920657015857622,9.485455231074162,9.350324485824927,0.04103441205361671,0.9846275874410376,2.4854552310741607,2.581769756809738,0.04103441205361671,-0.8004961842695133,0.17595516528067287,0.2578659894464685,1.1621937939178362,1.1972180201361795,1.1617180486390313,1.1828161604215672,-0.03325041484636063,-0.1851402667827144,0.058661491127747795,0.085653762517,-0.167114433047886,0.6108652381980153,0.3167863446675657,22.74672872395748,17.95,21.462161716890087,0.05459731894192795
6,6.0,7.13666471040117,7.1484022636386735,0.24418076952523401,0.2423326111888775,10.636664710401167,10.438747827179355,0.24418076952523401,1.4354906361328268,3.6366647104011682,3.858056700097991,0.24418076952523401,-0.9508254137550716,0.19917139476578255,0.3478765159008071,1.1754470153091905,1.186001869861942,1.1752982694376928,1.1659962813485312,-0.01869929560300802,-0.2169172819242842,0.02880717499215311,0.0930691046679411,0.13876919689491052,0.6108652381980153,0.3397862974238793,21.93472750982102,17.95,20.512883355585632,0.011882165006406988
7,7.0,8.289148580887298,8.30391406243842,0.4728265162098771,0.4676084640583906,11.789148580887291,11.46489311341552,0.4728265162098771,1.9703431177095,4.789148580887293,5.14293501146132,0.4728265162098771,-1.0351261895927186,0.25528906512723953,0.4437759950334179,1.1705283713457106,1.1689214474518037,1.1696927134260302,1.1434920984971917,-0.04422244094679348,-0.2424936514371229,0.08153538612614668,0.0977986165094886,0.265836238684568,0.6108652381980153,0.21981060323155846,21.035950589403875,17.95,19.53229511227492,0.015660380381463827
8,8.0,9.411398733359611,9.420370211212,0.7674467583377849,0.773389012727717,12.911398733359604,12.41635875812986,0.7674467583377849,2.582823351612941,5.911398733359608,6.424381664294138,0.7674467583377849,-1.0360453261575069,0.34680218269230095,0.5433205770361486,1.1497177209153469,1.1474193682453073,1.1485100576376386,1.1171845524298414,-0.05268287475041139,-0.2616675035930055,0.0944594722280037,0.1006485755688724,0.23674248834644057,0.6108652381980153,0.21757305691663276,20.085459051034757,17.95,18.6967838032571,0.01076093871790705
9,9.0,10.48103272054383,10.486257788706462,1.154456284413217,1.1609740129233543,13.981032720543823,13.283550818523707,1.154456284413217,3.264578468455777,6.981032720543818,7.688964758889218,1.154456284413217,-0.9426304426090688,0.4387202827478846,0.6447890367309422,1.1259323845200688,1.1227132115094869,1.1247605370210227,1.08848287940556,-0.05135629339456901,-0.2751181137964688,0.08877001709370784,0.1018327852566812,0.22462509674337594,0.6108652381980153,0.2838922358855917,19.207648884968016,17.95,18.071286193185614,0.00835356943084879
