time,xc,xc_ref,yc,yc_ref,x1,x1_ref,y1,y1_ref,x2,x2_ref,y2,y2_ref,psi,psi_ref,U,U_ref,u,u_ref,v,v_ref,r,r_ref,delta,delta_ref,delta_in,npm,npm_ref,npm_in,error
0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,1.17248,1.17248,1.17248,1.17248,0.0,0.0,0.0,0.0,35.0,35.0,-0.38181969043074093,17.95,17.95,34.42347607922745,0.0
1.0,1.1679419250271508,1.1790322526328771,0.0011833652273754369,-0.0112004481383365,4.667941925027148,4.678654574074495,0.0011833652273754369,0.0402155733684014,-2.3320580749728475,-2.3205900688087406,0.0011833652273754369,-0.0626164696450745,3.5359572629167664,0.8417219997817427,1.187967947103652,1.183673342113195,1.1875840413687222,1.1832619770729882,-0.030199139590369982,-0.0312037568690756,0.057034895998146144,0.0256625016984914,-0.952904088062688,35.0,-0.7571255973341242,28.363222907787083,17.95,26.429392743892652,0.01662390447154705
2.0,2.3786260505120533,2.3688158090011147,0.08739540747648761,-0.0270938347585173,5.878626050512052,5.864121860287876,0.08739540747648761,0.1541121470360812,-1.1213739494879444,-1.126490242285647,0.08739540747648761,-0.2082998165531159,1.1251266014828236,2.9677090912588957,1.2229369610611471,1.1937654152036075,1.2211553689392505,1.1918056568027726,0.06598769309740228,-0.0683750169956354,-0.14663798193420752,0.0457803156214188,-27.772007682390267,35.0,0.785398140093953,27.14080910434348,17.95,23.62049473690091,0.11490877871619982
3.0,3.6027631683858035,3.567098928716857,0.0801553963457491,-0.0272984638852396,7.102763168385805,7.047127121094904,0.0801553963457491,0.3460696925689306,0.10276316838580421,0.0870707363388101,0.0801553963457491,-0.40066662033941,-4.718376886606975,6.1237721997805625,1.2328008333283433,1.2004880532763007,1.2327983489681247,1.1955849171847384,0.0024749619236792393,-0.1083894453324884,0.007658824850364738,0.06216356119195,18.228673633790695,35.0,0.7853979666421469,24.915546019292748,17.95,22.719723099580822,0.11321779926188691
4.0,4.819371913573383,4.768825502398787,-0.01933290053357014,0.0068511610222082,8.319371913573379,8.214399080570526,-0.01933290053357014,0.6216866816330416,1.3193719135733852,1.3232519242270475,-0.01933290053357014,-0.6079843595886253,1.4976185639374244,10.117492684791243,1.1916335435019598,1.2019745109139623,1.1886018041281532,1.1927953184456432,-0.08494853278507294,-0.1482634586842472,0.1854676458237569,0.0753609892025312,35.151372269474415,35.0,-0.6205942971030146,23.52752120995559,17.95,21.966852497121003,0.05692578292995239
5.0,5.985161791673924,5.966047121317333,0.04142095811481357,0.0920657015857622,9.485161791673923,9.350324485824927,0.04142095811481357,0.9846275874410376,2.4851617916739297,2.581769756809738,0.04142095811481357,-0.8004961842695133,10.002542186404312,14.774632875247672,1.1626196955994117,1.1972180201361795,1.1621597187883939,1.1828161604215672,-0.032700835178170094,-0.1851402667827144,0.05950578447311058,0.085653762517,-9.545117868452527,35.0,0.3140358373895865,22.54099043114094,17.95,21.239610044475995,0.05413188214055888
6.0,7.136674416105337,7.1484022636386735,0.24406375872762134,0.2423326111888775,10.63667441610533,10.438747827179355,0.24406375872762134,1.4354906361328268,3.636674416105342,3.858056700097991,0.24406375872762134,-0.9508254137550716,11.375851670716825,19.93185615283192,1.1754853771028537,1.186001869861942,1.1753483029408975,1.1659962813485312,-0.01795100433375948,-0.2169172819242842,0.02888787679144236,0.0930691046679411,7.862247128999119,35.0,0.34099186138904347,21.718361134255883,17.95,20.280487301505094,0.011854926383832358
7.0,8.289112390874347,8.30391406243842,0.4728341566295044,0.4676084640583906,11.78911239087434,11.46489311341552,0.4728341566295044,1.9703431177095,4.789112390874353,5.14293501146132,0.4728341566295044,-1.0351261895927186,14.57356526267745,25.42649156463343,1.1704893813982002,1.1689214474518037,1.1696979330357393,1.1434920984971917,-0.04303646614048188,-0.2424936514371229,0.08111639681573324,0.0977986165094886,15.242347807568938,35.0,0.2201655708853241,20.809451524277428,17.95,19.29500493071628,0.01569704889265677
8.0,9.411344187096345,9.420370211212,0.7674363251383077,0.773389012727717,12.911344187096338,12.41635875812986,0.7674363251383077,2.582823351612941,5.911344187096358,6.424381664294138,0.7674363251383077,-1.0360453261575069,19.801802843166225,31.129975986783826,1.1496993564939366,1.1474193682453073,1.1485501375937428,1.1171845524298414,-0.05139252626565863,-0.2616675035930055,0.09437436517183068,0.1006485755688724,13.58126785616299,35.0,0.2162899728734938,19.852138701020902,17.95,18.457899275583532,0.010812196856951537
9.0,10.480973168770317,10.486257788706462,1.154396995572977,1.1609740129233543,13.98097316877031,13.283550818523707,1.154396995572977,3.264578468455777,6.980973168770327,7.688964758889218,1.154396995572977,-0.9426304426090688,25.066142876099754,36.943690480988806,1.125917395204809,1.1227132115094869,1.1248085951370315,1.08848287940556,-0.04995603197452227,-0.2751181137964688,0.08871049865308768,0.1018327852566812,12.829824902311941,35.0,0.2842712969292093,18.970811303671073,17.95,17.833466658183593,0.008437082736151378
10.0,11.489503191430284,11.491410054981142,1.6247765414045348,1.6278276144468649,14.989503191430277,14.060106765485656,1.6247765414045348,4.005178495037124,7.989503191430287,8.922713344476627,1.6247765414045348,-0.7495232661433944,30.15304600325176,42.78452516695088,1.0997323270175983,1.0961444339853215,1.098543707372249,1.0587773695863545,-0.05111667125680623,-0.2837659278504044,0.09056749023067875,0.1018563873575154,15.015521175233795,35.0,0.282976979423335,18.25187238250932,17.95,17.4015729084185,0.0035979404263025445
11.0,12.428842046018596,12.427689833274952,2.1676850400799066,2.168805173218788,15.92884204601859,14.741748111247478,2.1676850400799066,4.794663944391912,8.928842046018604,10.113631555302426,2.1676850400799066,-0.457053597954336,35.45393063328718,48.61163647764217,1.0706580401620485,1.0690585000331763,1.0693581148891953,1.029347436497297,-0.05274335109059121,-0.2886692423339004,0.09401127142731976,0.1014298373048036,15.772716527443702,35.0,0.270170162383499,17.714380619631793,17.95,17.104552345122755,0.0016069512921793275
12.0,13.290714466465205,13.28874057128584,2.777391615933337,2.777093809549786,16.790714466465197,15.32619359364032,2.777391615933337,5.622930273877732,9.790714466465213,11.251287548931357,2.777391615933337,-0.06874265477816,40.84608029390509,54.39954445144767,1.0418515899927143,1.0420764816596275,1.040527217140376,1.0006873210305258,-0.05251519742371384,-0.2907718678910621,0.09365217769181078,0.1005500095114371,15.587437904273903,35.0,0.2813272923680944,17.328895638336864,17.95,16.883680894074395,0.0019962341599129713
13.0,14.071170737487654,14.069872724381826,3.4462077222935874,3.444764458990748,17.571170737487666,15.813063722911656,3.4462077222935874,6.479774367153251,10.57117073748766,12.326681725851994,3.4462077222935874,0.4097545508282438,46.189851006005014,60.128625297602305,1.0148055642571712,1.0158163579225978,1.0134674439488787,0.97328538275723,-0.05209676864299659,-0.2908581041233742,0.0930980429453926,0.0994616513340785,15.92336482036706,35.0,0.2875637606622852,17.047466273881152,17.95,16.69494827445804,0.0019410942749449823
14.0,14.768563309971482,14.767997662800036,4.165102695585254,4.163485668661888,18.26856330997148,16.202947354360983,4.165102695585254,7.355807610867772,11.268563309971489,13.33304797123909,4.165102695585254,0.9711637264560044,51.531825773706764,65.79606813737222,0.9893124771722903,0.9907400029427321,0.9879429233999428,0.947475236477868,-0.05203803986266385,-0.2895797466884946,0.09346120175962686,0.0983918430172494,16.272816861824616,35.0,0.2862777343958839,16.824632405835565,17.95,16.514116489300285,0.00171310618277301
15.0,15.381299543476603,15.381190937598207,4.925915317066305,4.924838939757722,18.881299543476587,16.497512501036738,4.925915317066305,8.242040496341547,11.88129954347661,14.264869374159677,4.925915317066305,1.6076373831738966,56.89081862771426,71.40062213477755,0.9654244872198793,0.9669323757935914,0.964033163580049,0.9232498487219836,-0.05181216113625555,-0.2873463697224545,0.0934969118322204,0.0972693711132081,16.354795995722053,35.0,0.2868761009433187,16.62834892227676,17.95,16.33345022879889,0.0010818425704575562
