k_0,k_1,k_2,R_0_dash,X_vv_dash,X_vr_dash,X_rr_dash,X_vvvv_dash,Y_v_dash,Y_r_dash,Y_vvv_dash,Y_vvr_dash,Y_vrr_dash,Y_rrr_dash,N_v_dash,N_r_dash,N_vvv_dash,N_vvr_dash,N_vrr_dash,N_rrr_dash
0.2931,-0.2753,-0.1385,0.0288508930719146,-0.066444338095711,0.0494187236034229,-0.0498931495065641,0.8024022183726696,-0.4992515208772131,0.1980697495380894,-5.381845184666821,-1.7537338083661194,-0.8711518839056362,0.0093166361583199,-0.1000275755488728,-0.0640709237159767,0.3020456007846099,-0.0323511261997484,-0.0854572508755381,-0.0194207937176672
