time,xc,xc_ref,yc,yc_ref,x1,x1_ref,y1,y1_ref,x2,x2_ref,y2,y2_ref,psi,psi_ref,U,U_ref,u,u_ref,v,v_ref,r,r_ref,delta,delta_ref,delta_in,npm,npm_ref,npm_in,error
0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,-3.5,-3.5,0.0,0.0,0.0,0.0,1.17248,1.17248,1.17248,1.17248,0.0,0.0,0.0,0.0,35.0,35.0,-0.38013868198849204,17.95,17.95,34.19820583680795,0.0
1.0,1.1682177056565368,1.1790322526328771,0.0004382329242733277,-0.0112004481383365,4.6682177056565415,4.678654574074495,0.0004382329242733277,0.0402155733684014,-2.33178229434346,-2.3205900688087406,0.0004382329242733277,-0.0626164696450745,3.425216024674609,0.8417219997817427,1.1883045468064768,1.183673342113195,1.18791274899787,1.1832619770729882,-0.03051223900781122,-0.0312037568690756,0.05391937824181106,0.0256625016984914,-0.8920215936333796,35.0,-0.7585253303653562,28.220824956413686,17.95,26.14434194966844,0.01588752098914819
2.0,2.379154214760779,2.3688158090011147,0.0827615316587046,-0.0270938347585173,5.879154214760787,5.864121860287876,0.0827615316587046,0.1541121470360812,-1.1208457852392166,-1.126490242285647,0.0827615316587046,-0.2082998165531159,1.0379285908250881,2.9677090912588957,1.222711128184127,1.1937654152036075,1.22099334494457,1.1918056568027726,0.06479008092579293,-0.0683750169956354,-0.14097123747751944,0.0457803156214188,-27.80030557526034,35.0,0.7853981476721923,26.908237358078935,17.95,23.36463953847371,0.11034076383781993
3.0,3.6036894362439322,3.567098928716857,0.07793733487880182,-0.0272984638852396,7.103689436243948,7.047127121094904,0.07793733487880182,0.3460696925689306,0.10368943624393644,0.0870707363388101,0.07793733487880182,-0.40066662033941,-4.433517175562211,6.1237721997805625,1.2330213164659831,1.2004880532763007,1.2330156622765984,1.1955849171847384,0.0037340916040536003,-0.1083894453324884,0.010759070471058719,0.06216356119195,18.21826369513385,35.0,0.7853980460541421,24.668256324241913,17.95,22.487570804487085,0.11141561193385234
4.0,4.821006728512013,4.768825502398787,-0.014664181313443912,0.0068511610222082,8.321006728512028,8.214399080570526,-0.014664181313443912,0.6216866816330416,1.3210067285120186,1.3232519242270475,-0.014664181313443912,-0.6079843595886253,1.5810759398302252,10.117492684791243,1.1925659480480506,1.2019745109139623,1.1896353888553595,1.1927953184456432,-0.08355346807106886,-0.1482634586842472,0.17613069465740272,0.0753609892025312,35.1475455491343,35.0,-0.5181978106298946,23.289800176128004,17.95,21.769243488365674,0.05644280569301918
5.0,5.988471797965243,5.966047121317333,0.04095103167646007,0.0920657015857622,9.488471797965246,9.350324485824927,0.04095103167646007,0.9846275874410376,2.488471797965247,2.581769756809738,0.04095103167646007,-0.8004961842695133,9.896329711083501,14.774632875247672,1.1635484309984863,1.1972180201361795,1.1628064780383074,1.1828161604215672,-0.041545708697607875,-0.1851402667827144,0.06810135679173394,0.085653762517,-5.8379460604917774,35.0,0.2333810866878654,22.328625033005228,17.95,21.08042087964312,0.05581734141555152
6.0,7.140828121758666,7.1484022636386735,0.23937028867479726,0.2423326111888775,10.640828121758677,10.438747827179355,0.23937028867479726,1.4354906361328268,3.6408281217586747,3.858056700097991,0.23937028867479726,-0.9508254137550716,11.780435824364798,19.93185615283192,1.1750798573202628,1.186001869861942,1.1748738343660527,1.1659962813485312,-0.02200328161474682,-0.2169172819242842,0.030167663449888797,0.0930691046679411,6.304898553057025,35.0,0.37215118300630373,21.539609526547473,17.95,20.200725059600238,0.008132833448184384
7.0,8.292058270543695,8.30391406243842,0.4733229600512774,0.4676084640583906,11.792058270543714,11.46489311341552,0.4733229600512774,1.9703431177095,4.792058270543702,5.14293501146132,0.4733229600512774,-1.0351261895927186,14.810088868867076,25.42649156463343,1.1704155949876665,1.1689214474518037,1.1695777146026691,1.1434920984971917,-0.044279052554573595,-0.2424936514371229,0.07778651613094388,0.0977986165094886,15.797954614149523,35.0,0.24848643962108738,20.69327312956459,17.95,19.319689259147943,0.013161127075738502
8.0,9.413664002338818,9.420370211212,0.7689847923272674,0.773389012727717,12.913664002338837,12.41635875812986,0.7689847923272674,2.582823351612941,5.913664002338825,6.424381664294138,0.7689847923272674,-1.0360453261575069,19.94796790551184,31.129975986783826,1.1488899475864063,1.1474193682453073,1.1475809710416935,1.1171845524298414,-0.05482724293723938,-0.2616675035930055,0.09467357359539995,0.1006485755688724,14.811384871255312,35.0,0.22202549546268435,19.825002528395917,17.95,18.558803442680066,0.008023116276514523
9.0,10.482348283507172,10.486257788706462,1.1550427234494725,1.1609740129233543,13.982348283507191,13.283550818523707,1.1550427234494725,3.264578468455777,6.982348283507171,7.688964758889218,1.1550427234494725,-0.9426304426090688,25.25776850051438,36.943690480988806,1.124564814044614,1.1227132115094869,1.1232801988295233,1.08848287940556,-0.05373654161465994,-0.2751181137964688,0.08929604975638708,0.1018327852566812,13.49008789959946,35.0,0.29114975480096295,19.02461205663122,17.95,17.97349701781195,0.00710383176365136
